prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
The drummer practiced a tricky pattern and asked how the wrist does that motion cleanly. A friend demonstrated slowly and described the sequence of small movements. The drummer repeated it and asked why it does it better with a looser grip. After a few tries, the technique began to click. The process felt learnable instead of magical.",85.72448,4.4511385,174,9.65,1,0.27590305,1033.3282,9.761251,0.0,49997,747,0.014940896,6.616065,3.989189,3745.2585,0.9934239387512207,1.0
"Context:
At check-in, the guest asked whether the room has extra towels. The receptionist replied that it does, along with a small fridge. The guest then asked whether the booking does include breakfast. A final question was whether the hotel has late checkout. Each answer changed the plan for the morning.",38.105385,3.6403556,175,7.7999997,1,0.15621234,885.4775,7.100059,0.0,45641,742,0.016257312,6.6093493,3.4494934,5668.422,0.9953504800796509,1.0
"Context:
The startup emailed customers about removing a feature and offered a justification right away. The message explained that legal restrictions changed in one market and that an update was needed to stay compliant. It also explained why support wouldn’t override the setting, framing the inaction as policy rather than indifference. The founder shared his motivation for the shift: focusing on stability over flashy add-ons. Even skeptical users could see a consistent explanation behind the decision and the tradeoffs.",105.65505,4.6601796,176,9.881249,0,0.25395256,896.00726,9.421037,0.0,68110,749,0.010996916,6.618739,4.1678295,3528.2466,0.024994203820824623,0.0
"Context:
She spent the morning updating an advocacy site, checking backlinks and cleaning up the SEO before renewing the domain. In the afternoon she drafted legal documents with embedded code sections, then corrected a citation that should have pointed to Section 3.1 instead of the broader chapter. A new court decision about contraception arrived, so she added a summary of the law’s impact on women’s health rights without editorializing. By night she was in pajamas, stirring sauce and eating straight from the wooden spoon.",115.45572,4.748887,177,9.75,0,0.16777705,684.30505,7.179788,0.0,77501,745,0.009612779,6.6133842,3.9162252,4078.6572,0.004911615047603846,0.0
"Context:
Her suitcase tag said “G” in thick ink because the airline printer had cut off the rest of the name. At check-in, the clerk confirmed it belonged to Grethe and reprinted the label with the full proper noun. Even then, the bold G remained at the start, impossible to miss. By the time she reached baggage claim, everyone was calling it the G bag.",106.976616,4.6726103,178,9.706251,1,0.18401629,649.4382,7.5891285,0.0,59395,739,0.012442125,6.605298,3.7791302,3529.243,0.9982773065567017,1.0
"Context:
The museum expanded its hours for one reason: the evening crowds kept growing. The purpose of the renovation was to make the entrance safer and less cramped. A sign described the motivation behind the new exhibit in plain language. Visitors could see the reasoning in how the rooms flowed. The changes made sense once the reasons were spelled out.",64.26936,4.163083,179,9.5375,1,0.26104152,767.5364,9.281639,0.0,49267,745,0.0151216835,6.6133842,3.8728983,2940.2847,0.9983250498771667,1.0
"Context:
A packed arena meant a huge total of noise, lights, and movement. The series winner depended on the combined score, so fans watched the aggregate like a hawk. During intermission, students reviewed notes and tried to learn most of the vocabulary for an upcoming test. The concession stand ran low, and the manager announced limited availability across the whole building. After the crowd cleared, most seats were empty but the entire floor was littered with programs.",87.94086,4.4766645,180,8.9375,0,0.13016185,831.63086,6.7770367,0.0,65907,737,0.011182424,6.6025877,3.5652401,6389.2056,0.17304085195064545,0.0
"Context:
The briefing compared two political strategies and traced their economic effects over a decade. In the meeting, she compared two numbers and emphasized the difference that changed the conclusion. She explained where the datasets were stored, what each stage of processing accomplished, and how each output table was used downstream. A product manager described the service offering, and the announcement relied on and, but, and for, ending with congratulations on the delivery. The contrasts felt practical instead of theatrical.",147.81651,4.9959717,181,9.618749,0,0.2703332,906.327,9.54688,0.0,68114,752,0.011040315,6.6227365,4.2364798,3352.6294,0.015428145416080952,0.0
"Context:
This is the update: the contract was signed, and that’s why the roadmap changed. In the product review, these earbuds blocked noise well, but those touch controls misfired sometimes. At the sporting event, this final section of the course and that finish arch were where these fans screamed the loudest. These recognitions and that policy update were celebrated on stage, and this explanation pointed back to the same set of figures.",196.60312,5.281187,182,9.9375,0,0.19863988,595.3732,7.12812,0.0,66653,744,0.0111622885,6.612041,4.149851,2997.2493,0.061738867312669754,0.0
"Context:
At the meeting, junior staff noticed their proposals were ignored until a manager repeated them. The budget discussion made it clear who had leverage and who was expected to accept less. One colleague quietly listed how pay bands differed across departments. By the end, the room felt heavier than when it started.",94.30391,4.5465226,183,8.875,1,0.22081716,935.191,9.430558,0.0,44188,742,0.01679189,6.6093493,3.4259315,4235.137,0.9990437626838684,1.0
"Context:
A teammate asked whether the app does sync across devices. Someone else asked whether it has a way to export data. The group then asked whether it does send notifications reliably. A screenshot showed that it has a quiet mode for meetings. They decided based on what it does and what it has.",49.11021,3.894067,184,8.5,1,0.20148654,634.43274,7.3209376,0.0,44197,740,0.016743219,6.6066504,3.8057036,3148.7598,0.9994876384735107,1.0
"Context:
This coffee maker tastes consistent, and that’s why I stopped buying pods, even though these settings took time to learn compared with those simpler machines. This is the situation today: trains are delayed, and that explains the empty platform screen. On my trip to the circuit, this straightaway and that hairpin were the two places everyone warned me about. These business updates and that policy change were celebrated with an award, and this explanation kept referencing the earlier statement.",217.3707,5.381604,185,9.799999,0,0.2130118,685.6938,7.3376727,0.0,70287,750,0.010670536,6.6200733,4.2759852,3219.0413,0.001559629337862134,0.0
"Context:
The card night turned competitive when someone suggested a high-stakes final hand. She watched the tells, waited through the long pause, and then pushed her stack forward. The reveal made everyone shout at once because the outcome felt impossible. Afterward, they replayed the hand from memory like it was a famous moment.",111.61777,4.7150803,186,8.5625,1,0.16952556,462.74057,6.4137225,0.0,47812,741,0.015498201,6.6080008,3.6681898,2729.621,0.9992465972900391,1.0
"Context:
At dinner, she explained why she didn’t respond to the group chat all day. Her phone had been on airplane mode during meetings, and she wanted to avoid half-reading messages. She added that she didn’t want to promise anything before checking her calendar. The explanation eased the irritation in the room.",60.21405,4.0979056,187,8.9,1,0.23885906,1037.482,10.197348,0.0,49254,738,0.014983554,6.603944,3.5821168,4343.4907,0.9988664388656616,1.0
"Context:
A research note on renewable energy focused on tides because the predictability made planning easier than wind. The appendix, however, was full of diagrams showing sediment transport and how it could bury cables after a few heavy seasons. In the afternoon, a neuroscience lecture introduced the cellular pathways linked to motor neuron degeneration. The contrast between moving water and failing nerves made my head spin.",156.76398,5.0547414,188,9.9875,1,0.16133812,655.68524,6.584203,0.0,55775,744,0.01333931,6.612041,3.717092,4064.0442,0.043223753571510315,0.0
"Context:
The closing agent warned that selling the property would trigger extra paperwork because the owner lived abroad. A portion of the sale proceeds had to be held back until the tax filing was handled. The buyer wanted reassurance that the withheld amount would not delay the deed transfer. Everyone signed anyway, and the escrow account did exactly what it was designed to do.",56.304615,4.0307765,189,9.499998,1,0.19812357,808.1897,8.290651,0.0,52881,743,0.014050415,6.610696,3.6894329,4079.2202,0.9951568245887756,1.0
"Context:
He traveled to a nearby town to return a library book and to visit his aunt. The gift was addressed to her, so he carried it carefully to make sure it arrived intact. The reason for the visit was to celebrate her new job, and the purpose was to make her feel supported. Before leaving, he cooked a small batch of cookies, mixing dough, shaping pieces, and baking them to share. He handed the warm tin to her at the door and watched her face light up.",33.14589,3.5009186,190,7.6875,0,0.20682605,758.4381,8.317649,0.0,73167,750,0.010250523,6.6200733,4.016126,3667.034,0.0035423249937593937,0.0
"Context:
She ran a charity dinner where volunteers plated roasted chicken and herb potatoes from a local restaurant. Sponsors posed for photos, showing off new suits and carefully styled hair. A board member discussed selling a condo while living abroad and how a chunk of the sale price would be withheld for taxes until paperwork was done. In the hallway, staff argued about funding gaps and who always ends up making the decisions. After the event, the online donation page failed, and she stayed late fixing the site settings and updating the software.",85.29598,4.4461274,191,8.90625,0,0.19548933,724.2229,7.533367,0.0,76783,750,0.0097677875,6.6200733,4.1851497,3704.667,0.0005219369195401669,0.0
"Context:
She listed the errands she had already run and the time the store closed. So there wasn’t a window to pick up the package tonight. She grabbed a sticky note and planned it for the morning. The sentence landed like a clean consequence of the schedule.",107.85462,4.680784,192,9.424999,1,0.19804074,854.7438,8.314036,0.0,41294,741,0.017944496,6.6080008,3.452022,4315.9995,0.9991207718849182,1.0
"Context:
She told the story of the missed deadline, the unclear requirements, and the late change request. So the inference was that the schedule failed because scope wasn’t controlled. She summarized what she learned and what she would do differently. So the next project started with written acceptance criteria and a weekly review. The close sounded like a personal conclusion shaped by experience.",127.71711,4.8498178,193,9.9125,0,0.17932369,878.3229,7.337708,0.0,54333,745,0.01371174,6.6133842,3.7524173,4897.9746,0.01881713978946209,0.0
"Context:
After the incident at work, he still had to attend the championship game for his nephew. In the lobby, a trainer promoted a digital course on budgeting and software workflows for small businesses. A nearby kiosk displayed a revised edition of a famous novel, and people lingered to play cards while waiting for the doors to open. When tempers exploded over line-cutting, security intervened before anyone threw a punch.",73.91502,4.302916,194,8.700001,0,0.19081184,832.57117,7.9672413,0.0,63018,746,0.011837888,6.6147256,3.8476908,4363.3096,0.02719224989414215,0.0
"Context:
The nurse asked about the rash before looking at the photos on my phone. This morning the spots had spread across my arms and felt hot under my sweater. After a quick exam, she ordered a blood test and told me to stay home from work. By afternoon the fever eased, but the itching kept me awake anyway.",43.167404,3.7650857,195,7.468749,1,0.10416828,781.2483,5.3377986,0.0,48527,738,0.015208028,6.603944,3.255188,7499.867,0.9982216954231262,1.0
"Context:
A student wrote nicknames on flashcards instead of full names, then forgot who “Jo” referred to during a study session. The chemistry chapter introduced salts and acids with endings like -ide and -ate, while geography examples used demonyms and place-linked adjectives. The practice questions described mechanical systems as “elastic” and outcomes as “predictive,” tying them to processes like condensation and ionization. The biology section shifted to organs and common conditions, with clinical vocabulary about breathing and circulation. To polish the final notes, the student leaned on adjective suffixes such as -ful and -less for quicker phrasing.",126.03508,4.8365602,196,9.831249,0,0.19452699,1062.6031,8.2485895,0.0,99965,752,0.007522633,6.6227365,4.3991385,5462.4976,0.0012011588551104069,0.0
"Context:
A reader asked what the headline meant and what it implied about the story. In the comments, someone asked how the website does moderation on new posts. Another person asked what the paid membership means and how much it costs compared to the free tier. A quick check followed asking whether the account has two-factor authentication. The thread also included a property question about whether the article was marked as opinion or reporting.",43.13725,3.764387,197,7.2031245,0,0.19587275,691.0508,7.9504886,0.0,60854,742,0.012193118,6.6093493,3.9406064,3528.0598,0.9189847111701965,1.0
"Context:
A phone buzzed at 18:42 to confirm the reservation at a restaurant on the main square. On the table, someone compared smartwatch specs, noting a 50-meter water rating and a battery estimate in days. The conversation drifted to a trivia debate, and an encyclopedia entry was pulled up that joined two explanations with and in the same sentence. A friend showed a portfolio of building photos online and mentioned that the rights stayed with the photographer unless a license was purchased. Over dessert, a new accessory design was checked on a shop page and it still showed as available.",95.279625,4.556816,198,8.625,0,0.15202057,815.46356,6.4230022,0.0,84749,753,0.00888506,6.6240654,4.1367497,5364.1655,0.003077894216403365,0.0
"Context:
The editor flipped through a dictionary and paused at a neat entry that included a brief origin and usage note. Nearby, an encyclopedia volume had a longer article that connected related topics with and in the middle of the sentence. The phrasing was concise, built to be scanned quickly for meaning. A margin note suggested tightening a clause so the definition read cleanly. The page was marked with a scrap of paper before the book was shelved.",84.22347,4.4334736,199,9.0625,1,0.18308774,715.8252,7.707022,0.0,65919,744,0.011286579,6.612041,3.8022804,3909.7385,0.07875888049602509,0.0
"Context:
He described the lab protocol, the control results, and the contamination risk from an open bench. So the conclusion was to rerun the batch under a hood. He added an inference that the anomaly matched a known impurity peak. So should the reagent be replaced, or should the storage conditions change? The closing technical phrase framed the consequence as the only safe option.",129.73096,4.865463,200,9.375,0,0.20501262,700.22754,7.850818,0.0,55791,746,0.013371333,6.6147256,3.9006882,3415.534,0.02672361582517624,0.0
"Context:
Ibrahim’s mailbox was full of messages addressed to slightly different versions of his name. He kept a small note on his desk with the exact spelling so coworkers could copy it. At the café, the barista asked again because the sound was familiar but the letters were not. He smiled when the receipt finally printed the “ib” correctly.",95.77135,4.5619636,201,9.21875,1,0.19702056,744.6891,8.156253,0.0,55052,744,0.013514495,6.612041,3.633189,3779.7532,0.993518054485321,1.0
"Context:
The hospital fundraiser was hosted at a packed arena on the night of the championship game. A sponsor booth offered free trials for business software that promised easier payroll and better analytics. In the concourse, a small stall sold a revised printing of a memoir, and a few donors played cards for prizes. When a drunk fan started looking for trouble, the staff moved him out before the confrontation spread.",118.82137,4.7776213,202,9.1875,0,0.16733769,603.2559,6.7818756,0.0,58677,746,0.01271367,6.6147256,3.7521496,3605.0212,0.5040701031684875,1.0
"Context:
A guidebook described the region’s border towns and the larger city nearby. She checked which medical and transport services operated in each place, since opening hours varied by district. The forum thread quickly turned into a debate about affordability, with people contrasting income levels and rent across different areas. She asked users to leave a clear rating of the guidebook’s accuracy and explain any corrections. Once finished, she archived the notes on an external drive and synced them to her home server.",80.20722,4.3846135,203,8.424999,0,0.18466003,775.5458,7.3062553,0.0,73887,749,0.010137102,6.618739,4.0843873,4199.8574,0.0006127169472165406,0.0
"Context:
The new cooking studio offered a class on regional Italian sauces, and the air smelled like tomatoes and basil. During the break, people browsed a small display of soaps, creams, and aprons for sale. One attendee mentioned selling property from overseas and the surprise of a required withholding line item that reduced the payout. Another person replied that the whole system feels built for those with money and connections. When the booking page crashed, the instructor restarted the router and updated the website software before the next group arrived.",110.75745,4.7073426,204,9.3125,0,0.17682336,758.4381,6.616805,0.0,78222,742,0.009485822,6.6093493,4.269766,4289.2417,0.00213555246591568,0.0
"Context:
He had moved overseas years ago and assumed the home sale would be simple. Instead, the settlement statement showed a mandatory holdback tied to non-resident tax rules. The agent explained that it was taken from the sale price, not added on top. He emailed the accountant before authorizing the final disbursement.",107.2644,4.675297,205,9.2125,1,0.17932548,808.1897,7.5545,0.0,47087,745,0.015821777,6.6133842,3.536845,4506.8315,0.9918828010559082,1.0
"Context:
During the storm last night, the power went out just as my roommate Lea started the Champions League stream on her SportsNow account. This morning in our apartment on Elm Avenue, a notice from Rivergate Insurance sat beside her copy of The Little Prince. I called the utility company to request an outage credit and got transferred twice before they confirmed my service ticket. To cheer up, I baked banana muffins and set a fresh notebook on the table for Lea’s sketches. In the afternoon, we drove across town to pick up a new fuse and a pack of batteries for the smoke alarm.",86.27732,4.4575667,206,9.506249,0,0.1300364,606.1423,6.257104,0.0,89809,746,0.008306517,6.6147256,3.872943,4661.3276,0.0018802081467583776,0.0
"Context:
The venue map showed Group G assigned to the gallery, so the usher waved them past the main hall. On the guest sheet, proper nouns were stacked in a neat list, including “Gunnar” and “Giulia” near the top. The projector rental invoice specified a Model G9 unit, and the tech insisted that exact identifier was required for the lens. During soundcheck, a guitarist warmed up in the corner while the contractor checked the gutter outside for leaks. When the host introduced “G. Holm” as the sponsor, the single initial matched the banner perfectly.",116.96416,4.7618675,207,9.831249,0,0.14594066,622.75555,6.1030707,0.0,92703,746,0.008047204,6.6147256,4.201666,4267.183,0.0015360438264906406,0.0
"Context:
A local council announced new parking rules and included a written justification in the newsletter. It referenced accessibility needs and the way emergency vehicles had been blocked recently. The explanation also noted which streets were exempt and why. Residents still debated it, but the rationale was explicit.",110.283455,4.703054,208,8.6625,1,0.21394485,694.2682,8.620898,0.0,39845,741,0.018597065,6.6080008,3.3787382,3245.08,0.9998805522918701,1.0
"Context:
The patrol moved through the alley in tight formation, scanning doors and windows. A sudden clatter sent everyone to cover, and a shouted command echoed off the brick. For a few seconds, it was only breath and footsteps and the click of gear. When it ended, they regrouped and checked that everyone was still there.",56.420372,4.03283,209,9.075,1,0.13102385,758.4381,7.09976,0.0,49967,735,0.014709708,6.5998707,3.0858276,5788.55,0.9993079900741577,1.0
"Context:
He told a story about missing the last bus and having to walk home in the rain. So he started keeping a spare bike light in his bag. The conclusion was tied to that experience, not a vague preference. It sounded like a lesson learned.",65.22275,4.1778083,210,8.468749,1,0.14060433,387.7411,4.8842382,0.0,38387,737,0.019199207,6.6025877,3.5940294,2757.6753,0.9996930360794067,1.0
"Context:
The adviser walked through insurance options and explained how premiums changed with different coverage limits. A teammate stepped out to take a call, returning with teary eyes after hearing about a loss in the family, and gentle condolences followed. On the whiteboard, our sales lead circled our targets for the week and assigned owners. An email from legal attached a cap table page listing common stock outstanding as of February 29, 2024. Before lunch, the marketing intern verified the campaign visuals were live and that the featured coat was available at the city-center store.",148.94687,5.0035896,211,9.625,0,0.08689023,565.8993,3.894797,0.0,80385,740,0.009205698,6.6066504,3.897461,6512.807,0.005760590545833111,0.0
"Context:
A columnist compared two political approaches to managing debt and claimed one produced steadier growth. In the planning session, he contrasted two budgets and noted the differences down to the last line item. The analyst pointed to where the data was stored, described the purpose of each cleaning step, and explained which outputs fed which reports. A vendor described the support package, and the final note used and, or, and because before offering congratulations on the completed work. The mix of policy talk and practical details kept everyone focused.",134.91873,4.9046726,212,9.568749,0,0.25946108,741.3305,9.119469,0.0,75355,759,0.010072324,6.632002,4.322524,2857.1936,0.002556663705036044,0.0
"Context:
She described the recipe steps and the moment the sauce separated in the pan. So the conclusion was that the heat had been too high when the butter went in. She added an inference about how the acid content tipped it over the edge. So the next attempt used lower heat and a slower whisk. The ending felt like a tidy consequence drawn from the explanation.",88.9684,4.4882812,213,9.656249,0,0.17931508,403.26184,6.356775,0.0,53612,740,0.0138028795,6.6066504,3.9190965,2248.901,0.1011790931224823,0.0
"Context:
The school trip started with a bus packed with a large quantity of supplies for the event. The coach kept calculating the aggregate after each game in the mini-tournament. Later, the group gathered in the hotel lobby to finish all parts of a geography assignment, aiming to cover most regions accurately. Staff explained that room availability was tight, so the entire group had to accept a shared arrangement. By the time they left, most of the printed tickets and wristbands were already collected.",54.928947,4.0060406,214,8.575,0,0.17076813,912.09985,7.780911,0.0,71711,744,0.010374977,6.612041,3.8160923,5341.1597,0.09228943288326263,0.0
"Context:
He pointed to the sweater and said it was hers, not his, even though he had bought it. The keys were yours if you wanted to drive, and mine if you didn’t trust the parking lot. She laughed and said the decision was theirs anyway, since everyone was going. The simple pronouns settled the argument faster than any explanation could.",67.24291,4.2083116,215,9.174999,1,0.19530909,1072.8508,8.634892,0.0,53605,739,0.013786027,6.605298,3.5986264,5493.0923,0.9980073571205139,1.0
"Context:
Chop the vegetables to roughly the same size so they cook evenly. Put a pan on medium heat and add butter to melt, then stir in garlic until fragrant. Add the vegetables and sauté, then splash in water to steam and cover for a few minutes. Remove the lid and cook until the edges brown, then season to taste. Serve it hot with bread to soak up the juices.",20.390924,3.01509,216,5.825,1,0.272023,729.9254,10.17684,0.0,60850,735,0.012078882,6.5998707,3.959564,2683.3225,0.989439070224762,1.0
"Context:
A compact summary ran through the weekend’s headlines, from a league upset to a major festival announcement and a quick update on flooding. A reader asked how to improve focus while studying, and the reply suggested a short timer and a distraction list. The product spotlight described a commuter bike, its warranty, and where to test-ride it, ending with store hours and a phone number. The closing paragraph ended the segment like a newspaper column that’s reached its last line. There was nothing beneath it, just blank space.",158.9106,5.0683417,217,9.6375,0,0.1505881,571.3723,5.59057,0.0,79681,744,0.009337232,6.612041,4.2559624,3794.2727,0.0031122348736971617,0.0
"Context:
The brochure described the café’s hours, its seasonal menu, and the small room available for private events. It wrapped up by listing the phone number and noting that reservations filled quickly on weekends. A final sentence thanked visitors for supporting local suppliers. After that, there was nothing else to sell or explain.",92.81618,4.530621,218,9.34375,1,0.22099045,607.8571,7.4934187,0.0,47817,742,0.015517494,6.6093493,3.8976998,2750.6035,0.99958735704422,1.0
"Context:
A reminder chimed at 14:35, just in time to head toward the lecture held at the city library. In a backpack, a device manual bragged about a 2 TB capacity and a transfer speed measured in megabytes per second. The speaker handed out a printed dictionary entry, complete with a brief origin and a sentence that used and to connect two meanings. After the talk, a student posted original photos of a landmark building and stated that the images couldn’t be reused without permission. Later that evening, an online listing for a custom scarf went live and showed it as available in stock.",95.832146,4.562598,219,9.431249,0,0.17497306,842.95416,7.6734147,0.0,89820,752,0.0083723,6.6227365,4.1195364,4817.6226,0.001429046387784183,0.0
"Context:
She described her commute, the delays, and the way the train kept skipping stops. So she started leaving twenty minutes earlier and stopped trusting the app’s estimates. After she explained the change to a friend, a simple conclusion followed about how small buffers prevent big stress. So the next week she tried the same approach for appointments, too. The final sentence summed it up as a practical lesson from daily experience.",131.48865,4.8789206,220,8.5625,0,0.31185815,695.71014,9.38255,0.0,62333,749,0.012016107,6.618739,4.405192,2230.8545,0.008319346234202385,0.0
"Context:
I bought a sketchbook with thick paper because the cheap one bled through on every page. The first drawing came out crooked, but the pencil lines still felt satisfying under my hand. Later I tried watercolor and watched the pigment spread into pale, unexpected shapes. I tore out the best page and taped it to the wall above my desk.",64.97423,4.1739907,221,8.65,1,0.2179048,789.9011,7.588219,0.0,52171,740,0.014184126,6.6066504,3.9831984,3624.9827,0.9994383454322815,1.0
"Context:
This promotion and that internal reorg were announced back-to-back during the all-hands call. These new roles came with higher expectations, and that pressure was obvious in the chat. This milestone and that award were framed as proof the strategy was working. In the recap email, these wins and that momentum were repeated like a slogan.",103.65968,4.6411133,222,8.5625,1,0.18609032,610.8368,6.8896255,0.0,51430,737,0.014330157,6.6025877,3.8550413,3282.4749,0.9982683658599854,1.0
"Context:
The campsite had limited cabins, so the ranger checked whether the full weekend was still open. When a storm warning arrived, every tent spot needed to be reassigned to safer ground. The staff tried to include the entire group in the new layout so nobody was left isolated. Later, a biologist explained how an organism’s systems respond together when stressed. By the end of the night, the rebooking felt complete and fair.",78.46018,4.3625913,223,8.606251,1,0.1395253,1039.1011,6.945359,0.0,66628,740,0.011106442,6.6066504,3.6125388,7447.403,0.8800216913223267,1.0
"Context:
This is the takeaway from the report: sales dipped early, then recovered once the new pricing rolled out. That shift wasn’t obvious until the last page where the segments were broken out. This is the reason the forecast got revised, even though the headline number looks steady. That’s what the data actually says.",83.08302,4.4198403,224,8.862497,1,0.19219072,919.58636,7.6395364,0.0,49989,744,0.014883274,6.612041,3.7709825,4784.7593,0.9905241131782532,1.0
"Context:
The neighborhood council argued about whose streets got repairs first. Wealthier blocks had fresh pavement while poorer ones still had broken sidewalks. A resident asked why the same people always had to fight for basic services. No one answered directly, but everyone understood the imbalance.",95.989235,4.564236,225,8.693749,1,0.21005335,747.033,7.757573,0.0,39111,737,0.018843804,6.6025877,3.6270158,3556.3965,0.9999072551727295,1.0
"Context:
The hotel advertised an all-inclusive package, and the guests expected everything to be covered. At check-in, staff confirmed the full range of meals and amenities included. Room availability was tight, so the reservation had to match the exact dates. After a long hike, the body’s recovery felt like a whole-system reset, from sore legs to steady breathing. By midnight, the building was quiet, as if the entire place had finally settled.",52.176144,3.9546254,226,7.515625,1,0.19582707,981.3732,7.775078,0.0,69551,745,0.010711564,6.6133842,4.0429206,5011.4277,0.9590325951576233,1.0
"Context:
The instructor walked through the steps for creating a clean dataset and showed where duplicates slip in. So the first task was to add a unique key before joining tables. The inference matched the example on the projector. Everyone copied it into their notes.",126.74913,4.84221,227,9.5625,1,0.13531524,479.44995,5.660784,0.0,37664,738,0.019594308,6.603944,3.2695324,3543.2073,0.9996756315231323,1.0
"Context:
He ran a small food blog and wrote up a review of a new brunch spot with perfect pancakes. The site went offline right after he uploaded photos, so he spent an hour checking plugins and server logs. His roommate asked for advice on a skincare routine and whether a particular jacket looked too formal. Later, a friend vented about selling property while living abroad and losing immediate access to part of the payout because of required withholding. The night ended with a debate about who gets protected by systems and who gets squeezed by them.",97.63228,4.581208,228,9.687498,0,0.20990694,878.1915,8.666793,0.0,78967,753,0.009535628,6.6240654,4.077775,4183.7183,0.004379874095320702,0.0
"Context:
After the final whistle, the scoreboard showed a combined tally that settled the series. The locker room was crowded with a large quantity of water bottles, tape, and spare socks. On the flight home, students finished all the reflection questions for a history project and compared answers. The hotel staff worked to include the whole squad in adjoining rooms because availability was limited. In the end, most of the luggage tags matched, with only one bag delayed.",94.695885,4.5506706,229,9.375,0,0.13430144,958.2821,6.4560943,0.0,65907,742,0.011258288,6.6093493,3.7042086,7135.3076,0.0018117032013833523,0.0
"Context:
At 4:20 p.m. on the day my cousin’s bookstore reopened, the street outside filled with people carrying tote bags. The sign said Maple & Ink, and inside my aunt hugged me while holding a fresh printing of The Little Prince. I signed up for the shop’s loyalty program on a tablet, linking it to my account so returns would be easier. On the walk back to our apartment in Vestbyen, I grabbed groceries and a new set of lightbulbs. That night, after the Liverpool match ended, I installed the bulbs and cleaned paint splatters off the windowsill.",68.09403,4.2208896,230,9.062498,0,0.17434613,796.64417,7.687504,0.0,93443,753,0.008058389,6.6240654,4.092319,4569.325,0.0005770169082097709,0.0
"Context:
The community center sign-in sheet used abbreviated names to speed up entry, but the official roster required full proper names for records. A workshop on household products covered chemicals with familiar endings and explained labels that hint at origin and personal traits. The science segment used adjectives like “mechanical,” “biological,” and “adaptive,” tying them to processes such as evaporation and oxidation. The health presenter reviewed organs and conditions, focusing on what to watch for in the lungs and skin. The closing handout relied on adjective suffixes like -ful, -less, and -able to keep guidance compact.",100.413704,4.6092987,231,9.3375,0,0.19585465,1128.6033,7.7439947,0.0,99236,753,0.007587972,6.6240654,4.4678354,5762.453,0.0013146381825208664,0.0
"Context:
She went to the clinic to drop off forms and to ask whether the appointment could be moved earlier. On the way out, she mailed the paperwork to the insurer because it had to reach the right department by Friday. Her reason for being so careful was simple: the process existed to unlock the coverage she needed. Later she stopped at home to start dinner, mixing ingredients to make a quick sauce and tasting it to adjust the balance. By night, she felt relief that every task had a destination and a purpose.",64.95763,4.173735,232,7.9312496,0,0.18852548,618.74524,7.2982774,0.0,76054,747,0.009821968,6.616065,4.0751324,3282.0244,0.0010108004789799452,0.0
"Context:
The claims desk at the bank asked for proof of service, so the clinic sent a radiology report with CT sequence notes. A separate engineering memo used “fib” as a shorthand during calibration of a scanner component. Habib’s name appeared as the requesting contact, while a colleague named Ibrahima was listed as the verifier, and both spellings had to match the system. IBM support confirmed the data was stored correctly, including a note about cystic fibrosis that explained the repeated visits. The case file contained enough “ib” and “ibr” proper nouns that the clerk copied each one from the source document.",120.142006,4.7886744,233,9.768749,0,0.17776974,778.8023,7.357057,0.0,99958,750,0.0075031514,6.6200733,4.3117647,4380.961,0.00029142311541363597,0.0
"Context:
A photographer uploaded a set of building images and kept the raw files private to protect ownership. A license request came in from a blog that wanted to use the shots in an article about modern architecture. The reply included clear terms and a requirement for credit on every page. On a separate storefront, a limited accessory design was listed online with proof of original creation. The creator watched the listings closely to make sure the work wasn’t copied elsewhere.",87.49381,4.471568,234,8.80625,1,0.21117896,778.1116,7.5999007,0.0,66649,747,0.01120797,6.616065,4.180726,3684.6074,0.9744542837142944,1.0
"Context:
After the storm, the utility company sent an update explaining why power would be restored in phases. It justified prioritizing the hospital by citing safety properties and community impact. A customer complained that crews hadn’t reached her street, and the message explained the inaction as access being blocked. The notice also mentioned legal restrictions on working hours and a health recommendation about fatigue. The reasoning and motivations were laid out so the plan felt fair.",131.85086,4.8816714,235,9.074999,0,0.20852806,878.3229,8.429084,0.0,64476,750,0.011632235,6.6200733,3.9074967,4212.0127,0.028111061081290245,0.0
"Context:
They traveled two hours for the regional meet and still ended up running the first heat at dawn. The relay exchange nearly failed, but the baton stayed in hand by a fingertip. By the last event, everyone knew the points were close and every place mattered. The awards ceremony felt longer than the races because the results took forever to confirm.",97.29776,4.577776,236,9.0,1,0.1203827,530.5306,5.5090694,0.0,52146,736,0.014114218,6.60123,3.4785488,4407.0337,0.9993516802787781,1.0
"Context:
She described how her knee hurt after every downhill section. So she booked a physiotherapy appointment before planning the next trip. The conclusion came straight from the observation. It didn’t need extra drama to make sense.",160.8735,5.0806184,237,9.412499,1,0.15009096,1061.0612,7.7962174,0.0,34047,742,0.021793403,6.6093493,2.932734,7069.454,0.995973527431488,1.0
"Context:
The professor summarized the experiment and the unexpected side reaction. So the yield dropped even though the catalyst was fresh. The concluding phrase pointed to the consequence. It read like a lab notebook entry.",184.73839,5.2189407,238,9.5,1,0.21124531,452.51517,6.59657,0.0,29711,745,0.025074888,6.6133842,3.5872326,2142.131,0.9991556406021118,1.0
