prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
A sports weekend flyer listed the city, the stadium location, and the kickoff time, along with ticket numbers for each seat. A technical report in the same stack carried a version number, a release date, and serial numbers in the appendix. The draft opened with I and a number that framed the first section right away. On the screen, gene expression profiles from brain samples were compared to profiles from a standard cell line to spot differences. She saved a media item by title, creator name, and episode number before closing the browser.",60.314713,4.099576,198,9.387499,0,3.8378468,3389.0493,66.18378,0.0,48432,666,0.013751239,6.50129,5.342036,883.0601,0.03082425333559513,0.0
"Context:
The team kept arguing about tone, so I rewrote the beginning of the text until it sounded confident. I added an opening that ties in several scientific fields to reflect the real scope. To support a point, I dropped in the beginning of a text excerpt as a short citation sample. Then I drafted the beginning of the review section about the product’s performance, and I corrected the beginning of the document layout so the first page looked polished.",48.62367,3.8841105,199,7.8343754,0,4.674608,3389.0493,72.46924,0.0,41007,676,0.01648499,6.516193,5.387335,724.9911,0.07785526663064957,0.0
"Context:
After the vow, there was a pause, and then the response followed, steady and rehearsed. The incense drifted behind the procession, marking where they had been seconds earlier. He finished the repair, and the smell of oil lingered after the work was done. The sequence made the ending feel longer than the last spoken word.",77.66092,4.352352,200,10.5625,1,5.7982154,3389.0493,82.822525,0.0,30457,657,0.021571396,6.4876842,5.23482,584.4987,0.9383407831192017,1.0
"Context:
The courier handed me a package with a bold company label. I had never heard the name, but the design looked premium. Later that evening I searched for reviews and found a long history. By the end I could picture exactly what the brand stood for.",39.17592,3.6680622,201,8.499996,1,7.434052,3389.0493,92.51084,0.0,24334,662,0.027204733,6.4952655,5.306334,455.88184,0.962760329246521,1.0
"Context:
A friend pasted a URL that ended with a slash and a semicolon, and it looked suspiciously like it came straight from a chat message. I clicked it and got a blank page. The moment I removed the punctuation and tried again, the correct site appeared. We laughed about how a single character can derail a whole click.",25.344744,3.2325714,202,6.66875,1,6.0526714,3389.0493,83.86066,0.0,30031,659,0.021943992,6.4907236,5.2857985,559.9262,0.9326885342597961,1.0
"Context:
I recognized the logo the moment I saw it on the box. The clerk mentioned the company had rebranded last spring. A familiar slogan played softly over the store speakers. I walked out with the same brand I always trust.",45.11268,3.8091633,203,7.471874,1,7.939239,3389.0493,97.21978,0.0,21692,654,0.030149363,6.4831076,5.2047215,426.87332,0.962760329246521,1.0
"Context:
The announcement at Aurora Park Stadium focused on better access for disabled fans, including clearer pathways and additional companion seating. A local foundation had provided financial support, which the club said would keep ticket prices stable during the upgrades. On a table near the entrance, the installer laid out a sheet showing the specifications of the new ramp modules and the materials used. Online, the club chased backlinks from community sites while refining keywords to lift traffic ahead of the next home game. The next morning, reviews highlighted the improvements and thanked the club for listening.",62.349594,4.132757,204,10.074999,0,4.4881787,3389.0493,71.305466,0.0,48465,672,0.013865677,6.510258,5.5040407,755.1057,0.08805861324071884,0.0
"Context:
The first thing I did was write the beginning of the document so the team had a stable starting point. Then I added a short opening that nods to multiple scientific fields because the project touches more than one discipline. In the appendix, I included the beginning of a text excerpt to show what we were referencing without dumping the whole source. I also drafted the beginning of a review paragraph about a service we tested, and I checked that the beginning of the text still sounded natural.",35.33098,3.5647602,205,7.7687464,0,4.5264373,3389.0493,70.82837,0.0,43197,665,0.015394588,6.499787,5.4290676,748.7233,0.037137772887945175,0.0
"Context:
We listened to the complaints, summarized what we heard, and proposed a concrete fix. We pulled the logs, reproduced the bug, and wrote a patch that avoided the same failure mode. Once it passed checks, we rolled it out carefully and monitored the error rate. We followed up with the customer to make sure the experience felt stable again.",30.63,3.42198,206,7.40625,1,5.7639756,3389.0493,81.30513,0.0,31792,663,0.020854304,6.496775,5.321618,587.97076,0.9067721366882324,1.0
"Context:
The beginning of the text arrived as a quiet scene that slowly widened. In the first lines, a small detail hinted at a larger story. The opening moved carefully, building trust before asking for attention. After a few sentences, the narrative had a direction.",47.771,3.8664188,207,8.624998,1,7.53733,3389.0493,93.05868,0.0,24347,658,0.027025918,6.489205,5.307559,449.63525,0.962760329246521,1.0
"Context:
The announcement included a web address that ended in a familiar extension, and there was a stray number in the middle like it came from a website menu. It was a fundraising push for travel costs, aimed at people who wanted to support a mission trip. I clicked through and saw the donation form embedded on a simple page. The whole thing felt earnest, even if the link looked clunky.",43.702873,3.7774138,208,8.8875,1,5.1418643,3389.0493,77.38264,0.0,35720,655,0.018337065,6.4846354,5.301734,659.1091,0.8087610006332397,1.0
"Context:
The newsletter was too chatty, so I switched to the site’s feed subscription instead. Now I get clean headlines and summaries, and I can click through only when something matters. I added the feed to my reader on my phone so it syncs everywhere. It feels like a calmer way to keep up.",26.125341,3.2629058,209,7.03125,1,6.115702,3389.0493,84.57778,0.0,29590,658,0.022237243,6.489205,5.277422,554.1554,0.9373983144760132,1.0
"Context:
A journal post summarized the results and pointed back to earlier content so readers could judge the conclusion fairly. On a call right after, we learned the agreement process had stalled again, and the official status hadn’t budged. I went to an online community for resources and found a shared page that listed the best references. Then I subscribed to the journal feed so I’d see future updates without searching. A user chimed in about a 2009 milestone, treating the year like a checkpoint everyone should know.",48.57352,3.8830786,210,7.8624997,0,4.1277122,3389.0493,67.80768,0.0,48022,675,0.014056058,6.514713,5.4379606,821.04785,0.03082425333559513,0.0
"Context:
A colleague shared gene expression profiles from multiple brain samples collected under the same protocol. He plotted the values and noticed a tight cluster that suggested similar cell composition. Then he checked profiles from a standard cell line and saw a smoother, more uniform signature. The difference hinted at complexity in the tissue data.",48.290585,3.8772366,211,8.190622,1,6.2802424,3389.0493,86.794205,0.0,27821,650,0.023363646,6.4769726,5.2049375,539.6367,0.9633806347846985,1.0
"Context:
We met every evening for a week to rehearse, and the repetition made the dialogue stick. Each evening started the same way, with someone forgetting a line and laughing it off. By the final evening, the timing clicked and the pauses felt intentional. On opening night, it was strange that so many evenings had led to one hour onstage.",28.295332,3.342697,212,7.4375,1,6.0767694,3389.0493,82.5138,0.0,31812,665,0.02090406,6.499787,5.4072084,557.70575,0.8278385400772095,1.0
"Context:
The online thread tracked the march in real time, calling out a turn after 20 minutes and another after 90. A banner offered subscribers an extended cut, and someone replied with a quick hex swatch: #8BC34A plus RGB values for a thumbnail. Watching it, she felt her hands shake and tried to steady herself by counting the beats in her wrist. At the same moment, a sports app pinged her with league news and a list of teams in the top four. Colors dominated every window she had open.",70.06564,4.2494326,213,9.987495,0,4.0069156,3389.0493,66.835,0.0,49747,663,0.0133274365,6.496775,5.4420733,845.80005,0.03082425333559513,0.0
"Context:
The meeting was held at CERN, and even the hallway posters felt like announcements for discoveries. We walked along the Seine and listened to a street violinist near Notre-Dame. At Wembley, the roar started before the players even reached the tunnel. That night I fell asleep replaying the sounds of the stadium in my head.",58.88078,4.075515,214,11.2,1,5.7832637,3389.0493,83.3269,0.0,30016,652,0.021721749,6.4800444,5.2022214,586.0098,0.9427942633628845,1.0
"Context:
It started with a detective noticing that every clock in town lagged by the same seven minutes. We provide background checks, and we can start the paperwork as soon as you confirm the names. We appreciate you being careful with details before taking action. We’re hopeful our findings will give you a clear next step.",63.40376,4.1495233,215,9.049999,0,6.6797695,3389.0493,86.24459,0.0,29167,659,0.022594027,6.4907236,5.423161,507.36023,0.4701743423938751,0.0
"Context:
The party’s strategist focused on small towns that had been ignored for decades. Turnout rose, local leaders endorsed the plan, and the national narrative shifted. When the final results came in, the victory looked decisive rather than lucky. The success changed policy priorities almost overnight.",45.0808,3.8084564,216,8.099999,1,6.622547,3389.0493,89.31446,0.0,26060,647,0.024827322,6.4723463,5.191814,511.74408,0.9633806347846985,1.0
"Context:
The movement started online, but it spilled into town halls and neighborhood meetings quickly. Volunteers organized cleanup days and voter drives, and participation kept growing. By the next election, the platform had become mainstream rather than fringe. It was a rare case where popularity turned into tangible social impact.",53.912987,3.9873714,217,9.449999,1,6.7806563,3389.0493,89.36586,0.0,26509,650,0.024519974,6.4769726,5.2629647,499.8114,0.9633806347846985,1.0
"Context:
A small tech venture got glowing reception after reviewers compared it favorably to the market leader. The founders handled it well, scaling marketing without losing clarity in their message. Within weeks, growth accelerated, and competitors started reacting publicly. A policy panel cited the company as a case study in innovation, adding a layer of societal impact to the success.",69.64215,4.24337,218,10.993748,0,5.8703027,3389.0493,82.71889,0.0,31334,653,0.020839982,6.481577,5.293281,577.32104,0.895786702632904,1.0
"Context:
A database migration failed overnight, and the morning started with alarms and terse messages. The team lead listed the operational risks and assigned someone to document the incident for compliance. Our lawyer reminded us that a single missing term in the agreement could become expensive later. When the system came back, nobody celebrated; we just moved to prevention.",63.178715,4.1459675,219,8.30625,1,6.1736083,3389.0493,84.17683,0.0,30467,657,0.021564316,6.4876842,5.332266,548.95764,0.8887565732002258,1.0
"Context:
New graduates arrived early, and a tray of fresh pastries and cold drinks waited by the door. The air smelled clean, like someone had just washed the floors and opened every window. When a rumor about job placements started, one alum corrected it with the real numbers and the official email. They decided to reset their networking plan and begin again with a smaller, clearer goal. Later they walked to the lake and watched water ripple under the wind.",56.59592,4.035937,220,7.0625,0,4.744807,3389.0493,73.2884,0.0,40572,675,0.016637089,6.514713,5.383683,714.26495,0.07339300960302353,0.0
"Context:
I invited friends over and roasted chicken with paprika and onions until the skin turned crisp. While it rested, I tossed a salad with fresh greens and a sharp vinaigrette. We ate slowly, tearing bread and talking between bites. When the plates were empty, the room still smelled like warm spices.",26.792606,3.288126,221,6.25,1,6.9465256,3389.0493,89.38003,0.0,27398,655,0.023906855,6.4846354,5.339127,487.8769,0.9207412004470825,1.0
"Context:
The new game patch fixed long-standing issues, and competitive players immediately started winning with strategies that used to fail. Streamers praised the performance improvements, and the clips pulled in viewers who don’t usually watch esports. Sponsors jumped on the attention, selling branded gear that suddenly felt desirable. Even local officials tweeted about the event, treating it as a point of civic pride.",52.456524,3.9599848,222,9.574996,0,5.4356723,3389.0493,78.8828,0.0,34859,656,0.018818669,6.4861608,5.350638,623.48303,0.6630755662918091,1.0
"Context:
We’re running a small promotion this week on service plans and add-ons. If you bring your device in, we can diagnose it and quote the repair before any work starts. We can also recommend a lower-cost alternative if the fix isn’t worth it. When you’re ready, we’ll schedule the appointment and confirm by message.",16.670582,2.8136456,223,6.1999993,1,5.954742,3389.0493,81.70313,0.0,33535,650,0.019382734,6.4769726,5.441587,569.1345,0.8278780579566956,1.0
"Context:
The river widened after the bend, and the current slowed into a deep green glide. He skipped a stone and watched the ripples spread until they vanished at the far bank. A heron lifted off with a single harsh cry. Everything in the scene belonged to the water.",37.338364,3.6200213,224,7.328125,1,5.3678665,3369.369,75.47233,0.0,25163,612,0.024321424,6.4167323,5.093598,627.6924,0.9633806347846985,1.0
"Context:
On a road trip through Arizona, I pulled off the highway when a sign said Flagstaff was fifteen miles ahead. The air changed fast as the elevation climbed and the desert gave way to pine trees. I checked into a small motel and asked the clerk for directions to the old downtown. Later, I watched the sunset turn the sky purple over the ridge.",17.676523,2.8722374,225,5.8812485,1,4.286506,3369.369,67.005196,0.0,32615,614,0.018825693,6.419995,5.141254,786.04083,0.7042086720466614,1.0
"Context:
The new app layout used clearer spacing and a calmer typography, which made the screen easier to scan. A small progress indicator reduced the feeling of uncertainty during loading. Even the error messages were written in a way that helped instead of blaming. After an hour, I noticed I was making fewer mistakes without trying.",40.251244,3.6951408,226,7.728124,1,5.047006,3369.369,72.70763,0.0,28685,622,0.021683807,6.43294,5.1714,667.59753,0.9077230095863342,1.0
"Context:
Meadowgate Stadium’s accessibility changes were visible before kickoff, with wider gates and clearer signage for disabled fans. A funding partner provided financial support, and the club’s chair acknowledged them in a short speech. The installer left behind documentation listing item specifications for the new seating platforms and restroom fittings. Online promotions focused on backlinks, search visibility, and a limited ad run to drive more traffic to the ticket page. After the match, supporters shared positive feedback that mentioned both comfort and organization.",83.689384,4.427112,227,9.625,0,3.902441,3369.369,64.5386,0.0,44926,639,0.014223389,6.4599047,5.355716,863.4003,0.03082425333559513,0.0
"Context:
The schedule covered every circumstance, including what to do if weather changed. We started with a minimal pack list to avoid overthinking. After the first attempt failed, we began again and repeated the general steps. Most of the day was spent moving, but any pause kept us steady. By evening, the decision felt absolute and whole.",70.85353,4.260615,228,9.249999,0,4.577026,3369.369,68.988235,0.0,30861,622,0.020154888,6.43294,5.162937,736.1481,0.24498134851455688,0.0
"Context:
The property portal entry showed the neighborhood, the floor, the listing number, and the viewing time on Sunday. A technical license in the same folder listed a product number, an effective date, and a seat limit for users. The draft began with I and a number that came so early it felt like a label. In another window, gene expression profiles from brain samples were aligned beside cell line profiles from a drug screen. He bookmarked a headline by title, reporter name, and archive number before closing the laptop.",90.9315,4.5101066,229,10.09375,0,3.3465602,3369.369,58.042255,0.0,47094,633,0.013441203,6.4504704,5.3080153,1006.81555,0.03082425333559513,0.0
"Context:
He referred back to the opening scene, pulling a detail forward so the new section felt connected. When someone asked about the wording, she repeated what had been said, keeping the terms consistent with what everyone already knew. The conversation stayed formal, and each statement sounded like it belonged in a record rather than a hallway chat. They recalled a prior episode that made them cautious about promises. Before leaving, he opened the document containing the information previously provided and pointed to the exact line.",54.962906,4.0066586,230,8.456249,0,3.7102137,3369.369,59.604263,0.0,43619,646,0.01481006,6.4707994,5.3998055,908.13336,0.03082425333559513,0.0
"Context:
I numbered the jars from left to right so I could follow the steps without guessing. The first box went on the shelf, the second slid behind it, and the third stayed at the front where I could reach it. When the instructions said to place the cable in slot four, I counted twice before pushing it in. By the time I finished, everything sat in order, exactly where it was supposed to be.",22.884214,3.1304474,231,7.078125,1,4.0186086,3369.369,62.720848,0.0,38334,623,0.016251892,6.4345465,5.332633,838.44165,0.26076531410217285,0.0
"Context:
On the train, she replayed the argument in her head and tried to separate what was said from what she imagined. She considered how the other person might have experienced the same moment differently. Instead of firing off a response, she waited until she could think clearly about what she wanted to communicate. When she finally called, she listened longer than she spoke.",16.115866,2.7798042,232,6.3906245,1,4.581636,3369.369,67.36673,0.0,33078,625,0.018894734,6.437752,5.293727,735.4074,0.3385899066925049,0.0
"Context:
I kept a notebook of years, each page starting with a handful of hopes that usually changed by February. One year I wrote that I wanted to run a marathon, and by the end of that year I had done it, limping but proud. Another year I promised I’d call family more often, and I actually did. Looking back, the years felt like separate rooms I’d lived in.",18.97868,2.9433162,233,6.4937496,1,3.9030187,3369.369,62.538986,0.0,37886,624,0.016470464,6.4361506,5.2655525,863.2725,0.8278026580810547,1.0
"Context:
The dog barked from the yard below, begging for attention while I tried to focus. I followed the repair guide in sequence, swapping parts only when the step told me to. A shop around the corner offered same-day service, so I carried the device there and waited by the counter. While waiting, I read technical specifications on a new model displayed under bright lights. Dinner was a quick curry from a recipe that smelled like toasted spices the moment the pan heated.",42.345886,3.7458713,234,8.0625,0,3.454452,3369.369,59.812103,0.0,42709,628,0.01470416,6.44254,5.2032394,975.37,0.03082425333559513,0.0
"Context:
The review started with a quick snapshot of the service and why I tried it. In the first few sentences, I explained the signup process and whether it matched the promises on the homepage. The beginning included my initial impression before any deeper pros and cons. That opening set the mood for everything that followed.",34.089935,3.5290022,235,7.625,1,5.181767,3369.369,73.18582,0.0,28243,618,0.021881528,6.4264884,5.1884904,650.23553,0.9369004964828491,1.0
"Context:
The webpage for the event listed the start time in minutes and hours, and a little badge encouraged visitors to subscribe for longer access. She used a color selection tool to grab #FFFFFF and then changed it to a softer RGB white so it wouldn’t glare on mobile. As she worked, her hands cramped and she caught herself squeezing her fingers when she got frustrated. A notification popped up about a league matchup and the two teams’ form lines. By the end, all she remembered clearly were colors and clocks.",51.708282,3.945618,236,8.049999,0,3.0717914,3369.369,55.998344,0.0,46637,622,0.01333705,6.43294,5.2042146,1096.8743,0.03082425333559513,0.0
"Context:
She bought a branded tote bag and later looked up the company website. A sidebar offered tips on marketing and earning backlinks without spam. Her account area included course subjects and a short description of how automation filters messages. The confirmation email showed the event date and the check-in time. She cooked a simple lentil recipe and packed leftovers for tomorrow.",131.53743,4.8792915,237,11.0,0,4.2962356,3369.369,67.52447,0.0,31725,618,0.019479906,6.4264884,5.0935254,784.26074,0.4620110094547272,0.0
"Context:
In the property listing, the agent included the street, the neighborhood, and the unit number. He highlighted the square meters and the year built, then noted the viewing time on Saturday. The document also referenced a local match and the stadium section for ticket holders. It felt like every detail was pinned to a location or a number.",51.765697,3.9467278,238,8.299999,1,4.695107,3369.369,70.02425,0.0,30868,615,0.019923545,6.4216223,5.1697855,717.6341,0.773869514465332,1.0
"Context:
The meeting started in the afternoon, but my day had already been chopped into minutes by notifications. That evening, I set a repeating schedule for the week so I wouldn’t forget the basics again. I penciled in a target for the month, then wrote a longer plan for the year, trying to stop drifting. A decade sounded too big, so I focused on the next hour and the next few seconds of silence before speaking. By the weekend, the routine felt less like a cage and more like a path.",32.13851,3.470055,239,7.674999,0,3.262648,3369.369,56.913284,0.0,47526,631,0.013276943,6.4473057,5.3100843,1032.7098,0.03082425333559513,0.0
"Context:
I set a reminder to pay rent monthly so I’d never have to think about it twice. Every month, the notification popped up at the same time and saved me from a late fee. When I traveled, I scheduled it ahead so the payment wouldn’t depend on my memory. The rhythm of it became so normal that I only noticed when the reminder didn’t appear.",14.3326235,2.6625383,240,5.8875,1,5.2573376,3389.0493,77.28559,0.0,35733,641,0.0179386,6.4630294,5.368554,644.63226,0.7836046814918518,1.0
"Context:
The lecture notes began with a paragraph that name-dropped physics, biology, and computer science in one breath. It framed the problem as something that crosses disciplinary boundaries rather than staying in a single lab. The opening promised examples from multiple domains, from cells to circuits to climate. By the time I finished the first few sentences, I knew the rest would jump between fields on purpose.",33.042416,3.497792,241,7.3999915,1,5.0687146,3389.0493,76.76231,0.0,35259,638,0.01809467,6.4583383,5.2833385,668.62103,0.8449311852455139,1.0
"Context:
The narrator’s tale started in a kitchen where the radio spoke in riddles, and the kettle boiled without heat. We repair appliances, and we can run a quick diagnostic before we quote anything. Thanks for describing the symptoms so clearly, it saves time. We’re hopeful we can fix it today and spare you another strange morning.",57.89273,4.058592,242,8.349999,0,5.726901,3389.0493,81.50904,0.0,31321,631,0.020146228,6.4473057,5.2930326,591.77716,0.44429388642311096,0.0
"Context:
Thanks for coming by, it was great to see you in person. I’m excited about the plan we sketched out and the possibilities it opens up. I hope the trip home is smooth, and I’m looking forward to our next meeting. If you need anything in the meantime, just let us know.",9.048474,2.2025962,243,4.1484375,1,6.5685897,3389.0493,86.20022,0.0,29563,626,0.021175118,6.4393506,5.3919764,515.9478,0.9198549389839172,1.0
"Context:
The page I needed ended in .php, and the instructions said it was “for new members” in a big bold line. I followed the link and found a simple form with a few required fields. After submitting, it redirected to another .php address as if the site had never been updated. Even so, the process worked the first time.",27.007626,3.2961192,244,6.531249,1,5.3283653,3389.0493,79.726524,0.0,32633,634,0.019428186,6.452049,5.2190666,636.03925,0.8568800687789917,1.0
"Context:
A birth announcement on the fridge included the hospital, the city, the time of arrival, and the newborn’s weight. On the table, a financial statement showed quarterly dates, account numbers, and totals that made her double-check the math. The document she was writing began with I and a number that marked the first finding. After lunch, she examined gene expression profiles from brain samples and a familiar cell line to see which genes behaved differently. She ended the day filing a media citation with a title, a creator name, and an episode number.",39.940434,3.6873891,245,8.806249,0,3.5420249,3389.0493,63.97776,0.0,50615,645,0.012743258,6.46925,5.3012686,956.8113,0.03082425333559513,0.0
"Context:
He sprayed the linen with a light citrus mist before guests arrived. The fabric held a clean scent that made the bedroom feel brighter. Even the curtains seemed to hang differently after he opened the windows. The space felt newly reset.",77.15568,4.345825,246,8.768749,1,7.710658,3389.0493,96.820305,0.0,21673,627,0.028930005,6.4409466,5.1478825,439.5279,0.962760329246521,1.0
"Context:
She reminded him of what he had said during the call, quoting the key line precisely. He nodded, realizing the promise was now something everyone considered known. The conversation shifted once the words were on the table again. He agreed to follow through because he couldn’t pretend it hadn’t been mentioned.",48.561245,3.8828259,247,9.231248,1,6.253946,3389.0493,85.12257,0.0,28694,637,0.022199763,6.4567695,5.2920914,541.90576,0.9465361833572388,1.0
"Context:
The hotel brochure listed the address, the check-in time, and the room number for the group booking. A financial statement behind it showed quarterly dates, totals, and a percentage that made him recalculate. The draft opened with We and a digit that marked the first section without any flourish. He compared gene expression profiles from brain tissue to cell line profiles used as controls and noted a few markers. He logged a publication citation with title, editor name, and issue number before closing the folder.",95.1648,4.55561,248,10.612499,0,3.9815319,3389.0493,67.82197,0.0,45355,649,0.014309337,6.475433,5.2992487,851.1923,0.03082425333559513,0.0
"Context:
He moved into the apartment with only a mattress and a kettle. Instead of chasing the old routine, he built a new one from scratch. The first evening was quiet, and that was the point. It felt like a clean beginning.",27.726341,3.322383,249,8.3875,1,7.3780656,3389.0493,94.42162,0.0,22538,624,0.027686574,6.4361506,5.1665235,459.3412,0.962760329246521,1.0
"Context:
He bought a new bar of soap and set it by the sink. The scent was clean, like pine needles and cold air. After washing his hands, he noticed how the smell lingered without turning bitter. It made the whole bathroom feel updated.",30.162725,3.406607,250,8.290622,1,6.857811,3389.0493,92.38514,0.0,23418,627,0.026774276,6.4409466,5.077591,494.1882,0.9633806347846985,1.0
"Context:
The startup applied for a grant that would cover half the cost of upgrading its machinery. After weeks of paperwork, they received a letter confirming the financial support and the conditions attached to it. The funds arrived in two installments, tied to hiring targets and quarterly reporting. With the extra cash, they finally stopped delaying the safety improvements in the workshop.",30.257902,3.4097574,251,7.90625,1,5.8634486,3389.0493,81.62942,0.0,31771,635,0.01998678,6.453625,5.352437,577.9959,0.7621913552284241,1.0
"Context:
The recipe calls for 2 minutes of whisking, then 10 to 12 minutes of resting. I filled the kettle to the 1.5 mark and watched it drop to just under 1.0 after two mugs. The coach wanted intervals of 400 meters, repeating 8 times with a short break. When I looked at the clock, the whole session had lasted 43 minutes.",20.360075,3.0135758,252,6.9187474,1,4.656853,3389.0493,73.337555,0.0,39647,629,0.01586501,6.4441314,5.3257422,727.75525,0.6497972011566162,1.0
"Context:
The lab notebook referenced gene expression profiles pulled from a public brain dataset. She highlighted genes that spiked in one tissue type and stayed quiet in others. Later, she compared those patterns to a set of cell line measurements from a drug screen. The contrast helped her choose the next experiment.",72.03269,4.27712,253,10.15,1,6.303877,3389.0493,87.375175,0.0,26484,631,0.023825707,6.4473057,5.1620727,537.6135,0.9633806347846985,1.0
"Context:
The photo album was labeled 2012, and it instantly explained the outdated hairstyles and tiny phone screens in the background. My aunt pointed to one picture and reminded me that it was taken the year I started school. Seeing the date made the memory feel anchored, like it had a proper place on a timeline. I wrote the year on the back of a printed copy so it won’t be forgotten again.",30.081839,3.4039216,254,7.6875014,1,4.7588673,3389.0493,73.3575,0.0,38790,646,0.016653776,6.4707994,5.3598623,712.1546,0.2565585970878601,0.0
"Context:
A horror anthology began with a voicemail from a number that doesn’t exist, played back in a child’s voice. We provide call filtering and number tracing, and we can set it up on your phone today. Thanks for bringing the logs, they help a lot. We’re looking forward to making your evenings feel normal again.",43.650288,3.7762098,255,9.0625,0,6.0247197,3389.0493,82.27261,0.0,31785,642,0.020198207,6.464588,5.3877854,562.524,0.4665370285511017,0.0
"Context:
At home, I simmered tomatoes with garlic until the sauce thickened and filled the kitchen with a sweet, sharp smell. I added basil at the last second so it stayed bright. When I plated the pasta, the steam rose in slow curls and made my glasses fog. I ate standing at the counter, thinking it tasted better than anything I’d ordered all week.",18.883999,2.938315,256,5.8,1,5.394192,3389.0493,78.58865,0.0,34416,657,0.019089958,6.4876842,5.332013,628.27747,0.7817991375923157,1.0
"Context:
She brought refreshing cucumber sandwiches for the new hires and watched them relax a little. The room smelled fresh after she sprayed a light citrus mist on the curtains. When someone tried to blame a coworker for a mistake, she told the truth and cleared it up. They wiped the board clean and restarted the workflow from scratch. On the way home, they crossed a bridge and looked down at the dark water moving beneath.",37.068382,3.6127644,257,7.181249,0,5.0513844,3389.0493,75.42919,0.0,37935,671,0.017688151,6.508769,5.3872805,670.9149,0.1530480831861496,0.0
"Context:
We’ve got a few options in stock, and we can bundle them with a warranty if you want extra coverage. If you share your budget, we’ll point you toward the best fit rather than the most expensive choice. We can process the order online or at the counter, whichever is easier. Once it’s confirmed, we’ll send a receipt and tracking details.",15.408488,2.7349186,258,5.640623,1,5.763823,3389.0493,78.84462,0.0,35762,657,0.018371455,6.4876842,5.515627,587.9863,0.7117307782173157,1.0
"Context:
She couldn’t merge the change until the implementation notes were added to the wiki and the database table names were consistent. In the hallway, she overheard someone claim poor people just need a better mindset, and she clenched her jaw. They installed the full version of the software, and her manager spoke with absolute assurance about the rollout. When the system lagged, she counted how often it slowed and how long the delays lasted each time. Only then did the task status feel meaningful.",66.559845,4.1981015,259,9.24375,0,4.446493,3389.0493,70.29257,0.0,43624,668,0.015312672,6.504288,5.426476,762.18475,0.03082425333559513,0.0
"Context:
A customer walked in talking about a mystery that opens with a missing statue and a wet footprint trail. We offer gift wrapping, and we’ll put together a package that looks good under a tree. We’re glad you gave us your deadline, because it helps us prioritize the order. We’re excited for you to see their reaction when they read the first twist.",42.20233,3.7424755,260,9.174995,0,5.8124013,3389.0493,79.41982,0.0,34889,670,0.01920376,6.5072775,5.4927135,583.07214,0.46530744433403015,0.0
"Context:
He watched an online stream that promised a subscriber archive after one week and used timestamps down to the second. In a side panel, a designer pasted hex codes like #FF5722 and offered RGB equivalents for overlays. The chat turned tense, and he noticed his fingers clenching as he counted the minutes until it ended. When the stream cut out, he clicked over to league scores and saw two teams tied on points. Even the scoreboard graphics looked like pure colors.",87.53772,4.4720697,261,10.362498,0,4.650171,3389.0493,71.76662,0.0,43620,666,0.015268225,6.50129,5.468826,728.801,0.0853661298751831,0.0
"Context:
I chopped garlic and warmed olive oil in a small pan. The tomatoes softened as they simmered with a pinch of salt. After ten minutes I stirred in pasta water to thicken the sauce. The whole kitchen smelled like dinner.",28.603079,3.3535144,262,8.443749,1,8.550576,3389.0493,100.377014,0.0,21699,641,0.029540531,6.4630294,5.287372,396.35333,0.962760329246521,1.0
"Context:
She wanted certainty, not a vague promise. The guarantee was written as complete and unconditional. When the issue came up later, the wording settled it. The agreement felt absolute in practice.",101.06574,4.6157713,263,9.931248,1,9.477919,3389.0493,106.40613,0.0,18181,645,0.035476595,6.46925,5.191686,357.57315,0.962760329246521,1.0
"Context:
A new sign announced fresh pastries, and the morning crowd included several recent graduates visiting campus. The scent of piney soap lingered in the restroom, clean and sharp. When someone brought up an old accusation, he answered plainly with what he knew and what he didn’t. The team reset the project plan and rebuilt it with fewer moving parts. Later, they sat by the sea wall and watched the tide slide in.",51.47866,3.9411674,264,8.4875,0,4.7522473,3389.0493,73.808975,0.0,38801,666,0.017164506,6.50129,5.328162,713.14667,0.11059407144784927,0.0
"Context:
We flew into Atlanta, Georgia for a job fair hosted in a glossy office park near the banks. After lunch, my friend ducked into a store to buy pastel candy for her nephew and called her mom to coordinate the family weekend. In the event hall, I stood by a display screen and demonstrated the new dashboard to a line of recruiters. That night, I scrolled through a thread that began with card rules, jumped to choosing colors, and somehow landed on fish feeding and sleep-tracking watches.",69.80097,4.245648,265,9.487499,0,4.166703,3389.0493,68.40111,0.0,45811,660,0.01440702,6.49224,5.388136,813.3647,0.03082425333559513,0.0
"Context:
On the treadmill display, she watched the numbers climb and felt her anxiety color everything around her. Her palms were sweaty, and she kept rubbing her thumb across her index finger to stay grounded. When the screen hit 8, she imagined a bright red warning sign in her mind and nearly stepped off. After a minute of slow breathing, the panic faded and her hands stopped trembling.",30.252346,3.4095738,266,6.162494,1,5.152153,3389.0493,76.84289,0.0,35289,653,0.01850435,6.481577,5.3240237,657.79285,0.7843261361122131,1.0
