prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
The story ended on a short sentence that felt final and unarguable. There was no epilogue, no extra note, and no trailing thought. The last page left a clean silence behind it. Closing the book felt like shutting a door.",31.918219,3.463177,132,7.9968734,1,2.799142,5844.3145,64.73187,0.0,32610,672,0.020607175,6.510258,4.4629884,2087.895,0.9936674237251282,1.0
"Context:
At the bike shop, the mechanic pulled up a table showing gear ranges, cassette ratios, and recommended chain length. The printed card included frame geometry numbers, tire clearance, and the maximum rotor size for the brakes. I asked about the torque specs because I didn’t want to strip anything during assembly. He circled the values with a pen and told me to keep the sheet in my toolbox.",24.749792,3.208817,133,6.15625,1,2.2184815,4598.1006,54.368,0.0,51045,679,0.013301988,6.5206213,4.7300196,2072.634,0.9913291931152344,1.0
"Context:
The landlord’s assistant walked us through the building, listing nearby places and insisting the address be copied exactly. I used a small screwdriver to tighten a wobbly handle, trying to be discreet about it. My partner said the baby was fine but her sugar readings were not, so she keeps meals small under a gestational diabetes plan. A little cartoon sticker on the mailbox made me smile right before a news alert about political resignations and conflict flashed across my screen.",81.57814,4.4015613,134,9.85,0,2.9744475,4146.885,63.435062,0.0,59104,727,0.012300352,6.5889263,5.171327,1394.1698,0.04430430382490158,0.0
"Context:
A rooftop venue hosted the showcase, and the patio view contrasted with the interior’s thrifted, retro styling. On a giant board, celebrity names sat next to city labels and sponsor marks like a collage of attention. A teammate pulled up a tool panel, checked tracking, and mentioned that the campaign email would go out once the numbers stabilized. Floor staff counted how many visitors stopped at each station and adjusted signage to guide the flow. The scene felt both outdoorsy and carefully engineered.",94.62954,4.5499697,135,9.75,0,2.4022014,5844.3145,63.184986,0.0,62729,690,0.010999697,6.5366917,4.840893,2432.8994,0.4315161406993866,0.0
"Context:
He read an email chain about a delayed shipment and underlined the action to take in red. The equipment needed a specific lubricant, but the wrong type had already been used once and caused damage. At the site, a printed reticle on a measuring card helped align the camera shots for the grant audit. The favela ledger work dragged on, and the accountancy stress ended with brief hallucinations in the dark hallway.",178.7533,5.1860065,136,12.525,1,2.5151536,3974.9932,59.505466,0.0,52919,708,0.013378938,6.562444,4.8557334,1580.4176,0.9923262596130371,1.0
"Context:
The parliamentary debate dragged on as speakers invoked sovereignty, compromise, and the cost of another delay. On my phone, updates described draft language being revised, then revised again, as talks continued behind closed doors. Friends texted screenshots of speculation, each one more confident than the last. When the final version surfaced, it was dense enough to invite a new round of arguments.",56.01308,4.025585,137,9.875,1,2.2478964,3351.8862,55.031094,0.0,47351,675,0.014255242,6.514713,4.6143355,1491.1213,0.9412517547607422,1.0
"Context:
In October, a hotel receptionist greeted tired guests with genuine warmth, even as the lobby filled for a yearly conference. Volunteers from a community program staffed a booth by the entrance, inviting attendees to sign up for a weekend service project. Inside the ballroom, helpful coordinators shepherded people between career panels and networking sessions. A guest spent the evening planning a winter visit home and penciling in a summer break to recover from the busy season. Before leaving town, he caught a preseason game on the bar TV and realized the regular season was nearly here again.",42.502037,3.749552,138,8.568745,0,2.860594,3824.5881,64.86022,0.0,70110,707,0.010084153,6.561031,5.1601777,1336.9908,0.0023238654248416424,0.0
"Context:
At the workbench, she turned the knob on the oscilloscope and watched the signal settle. A small wrench slipped into place, and the bolt gave way with a sharp crack. He tested the instrument again, tapping the housing to be sure nothing rattled inside. Once the tool was back in its case, the whole setup looked ready for another day.",36.318718,3.5923333,139,7.84375,1,3.0581827,5543.504,70.67048,0.0,44316,700,0.01579565,6.55108,4.7555046,1812.6791,0.9967159032821655,1.0
"Context:
During rehearsal, the singer focused on breath support more than the notes. Each verse had to land cleanly, as if the voice were delivering a fragile package without damage. When the chorus hit, the lungs worked like bellows and the diaphragm kept the sound steady. The performance only held together because the body could sustain it through the full set.",43.509106,3.7729702,140,7.78125,1,2.6608715,3717.1558,56.76412,0.0,43700,690,0.015789473,6.5366917,4.8660293,1396.9692,0.9926773309707642,1.0
"Context:
The invitation began with a label for the event, followed by a short description of the theme. It clarified the location and what guests should expect on arrival. The closing sentence asked for a reply by Friday. The text ended right after, leaving no trailing chatter.",42.098984,3.7400236,141,9.699999,1,1.6973072,2965.1301,47.068817,0.0,34419,647,0.018797757,6.4723463,4.012155,1746.9613,0.9901815056800842,1.0
"Context:
He stared at the reticle in the scope and tried to keep his hands steady. The correspondence from the funder demanded a clear action to take, and the grant category had strict rules he couldn’t bend. In the storeroom, he grabbed the wrong lubricant type and cursed when the cap slipped from his fingers. The accountancy review for the favela project dragged past midnight, and hallucinations turned the ledger lines into wavering waves.",104.268906,4.646973,142,10.606243,1,2.9133542,3566.7507,57.484474,0.0,56036,729,0.013009494,6.591674,5.227593,1224.2764,0.969952404499054,1.0
"Context:
The casino restaurant buzzed with tourists, but behind the scenes a Whirlpool dishwasher was throwing a drain error and stacking up dirty plates. A manager pulled out the filter, scraped off sludge, and the machine started pumping again. I slipped to the business desk to send a fax for an adjudication dispute and then joined a VoIP call about kidney function and bladder imaging. When I got back, a fantasy-themed show on the big screens mixed fictional names with real media references and political talk as the kitchen timers kept chirping.",98.25193,4.587535,143,11.125,0,2.8893876,5801.342,65.3677,0.0,65863,731,0.011098796,6.5944133,5.2018948,2007.8102,0.002289684722200036,0.0
"Context:
At the conference, badges displayed affiliations like Chemistry, Linguistics, and Media Arts in bold letters. Someone quoted a line from a fantasy game and then cited a real-world author as if both belonged in the same footnote. During lunch, the table argued about a political figure’s latest speech and the headlines it triggered. I walked away with a notebook full of names from every universe I’d touched that day.",56.80735,4.0396657,144,8.3125,1,2.3709488,3373.3726,56.63165,0.0,53504,685,0.012802782,6.529419,4.7620926,1422.7943,0.9892493486404419,1.0
"Context:
She walked the property with a clipboard, noting streams, soil quality, and the sections of forest set aside for sustainable harvest. Back at the office, those notes turned into numbers under natural resources and fixed assets. The irrigation system was depreciated like any other equipment, while the land itself was managed as an ecological base. It was finance and ecology sharing the same page.",52.117496,3.9535007,145,9.65,1,3.184384,5586.477,73.00214,0.0,47976,684,0.014257128,6.527958,4.8176737,1754.3352,0.9921277761459351,1.0
"Context:
I built a helper function that checks whether the dishwasher is running before the robot vacuum starts. It sounds ridiculous, but the kitchen chaos gets worse when everything moves at once. While the stove simmered, I watched a fantasy trailer full of glowing sigils and whispered spells. The routine worked, and the apartment felt briefly under control.",72.57222,4.284582,146,9.849999,1,3.8292327,4769.992,73.07006,0.0,43098,708,0.016427677,6.562444,5.0417542,1245.6783,0.9932603240013123,1.0
"Context:
She joined the procession, following the steps as the crowd moved through the street. At home, she wrote postcards to friends, describing the colors and the singing without exaggeration. The words came faster than usual, like she had been given permission to speak. Dropping the postcards into the box felt like the final gesture.",40.80932,3.7089105,147,8.359375,1,2.2494226,2986.6167,56.088757,0.0,41193,663,0.016094968,6.496775,4.3988914,1327.726,0.9739993214607239,1.0
"Context:
He signed up, passed the user registration requirements, and began posting network actions in the equipment coordination group. Between service availability updates, he prepared snacks, mixed a cosmetic balm, and tightened threads on a craft banner, then carried lighting stands until exertion left him drenched. He ducked into a chapel for a quick prayer and wrote an email telling the crew what action to take during teardown. The night ended with accountancy for a favela grant type, a reticle-marked inspection sheet, a hunt for the right lubricant, and near-hallucinations as proper names and publicized items from sponsors blared over the loudspeakers.",244.10493,5.497598,148,12.937499,0,2.9064636,5135.2617,63.724194,0.0,80019,744,0.009297792,6.612041,5.439764,1766.8419,0.0017815493047237396,0.0
"Context:
The studio was tucked behind a garden, with ivy creeping up the brick. Inside, the props were all thrifted: old suitcases, brass mirrors, and fabric that looked aged on purpose. The photographer kept describing the look as classic rather than trendy. Stepping back outside, the fresh air made the room’s vintage mood feel even stronger.",47.533714,3.8614392,149,7.5187497,1,2.504162,3222.9675,57.095875,0.0,44904,684,0.015232496,6.527958,4.717037,1287.0443,0.9566650986671448,1.0
"Context:
After her registration was approved, she could finally use the equipment coordination network and track service availability by location. She alternated between posting network actions and preparing food, mixing cosmetics, and finishing crafts, with exertion rising whenever she carried heavy cases. A prayer under the stairwell light gave her a moment of quiet, and she followed with written communication describing what action to take next. The favela grant type accountancy audit required reticle-aligned documentation and the right lubricant for a sticking wheel, and fatigue sparked hallucinations while proper names and publicized items lit up the sponsor screen.",397.61893,5.985494,150,12.874996,0,2.9759276,5844.3145,68.95915,0.0,72603,727,0.0100133605,6.5889263,5.219365,1963.8632,0.0015784468268975616,0.0
"Context:
She met the user registration requirements, joined the professionals network, and started coordinating equipment based on service availability. Between network actions, she prepared food, blended a cosmetic sample, and repaired craft signage, then carried stacked cases and felt the exertion burn her shoulders. She paused for a religious moment and sent written communication that clarified what action to take during the next shift. At night, the favela grant type accountancy audit required reticle-aligned documentation and the right lubricant, and fatigue brought hallucinations as proper names and publicized items repeated across every sponsor slide.",472.566,6.1581774,151,13.162498,0,3.4741998,5178.2344,75.40661,0.0,70141,723,0.010307808,6.5834093,5.2925653,1490.4827,0.0015013517113402486,0.0
"Context:
Over coffee, my colleague dissected the latest statements from both sides and tried to guess what concessions were real. The conversation kept circling back to deadlines, extensions, and the fear of leaving without a workable agreement. In the background, a radio host summarized the negotiation as a tug-of-war where every clause mattered. By lunchtime, the same phrases were repeated on every channel, but clarity still felt distant.",41.437943,3.724197,152,7.6093736,1,2.2436025,3566.7507,54.029007,0.0,52249,667,0.012765795,6.50279,4.703311,1589.7427,0.963045060634613,1.0
"Context:
As autumn markets opened, the bakery took preorders and staffed an extra counter. The cashier remembered regulars by name and offered quick substitutions when items sold out. A local club set up a donation jar beside the register, and customers dropped coins while waiting for their coffee. By closing time, the tip jar and the donation jar were both full.",40.181324,3.6934023,153,8.5,1,2.9043205,5221.2075,69.154655,0.0,44279,669,0.015108743,6.505784,4.6496177,1797.738,0.9770159125328064,1.0
"Context:
Her bio emphasized prior experience and an earlier role that taught her to keep things simple under pressure. The next paragraph looked like an online listing, praised a gadget, offered a limited-time deal, and then stopped as if the page had no more space. A short section began with a title and a lead-in sentence that set context, then ended neatly after the main point. Below that, the debug output showed [] over and over until one final marker appeared and everything went quiet. The document felt like a sequence of closures, each one firm.",92.2921,4.5249586,154,10.362499,0,2.1843379,5801.342,61.713737,0.0,70034,651,0.009295485,6.4785094,4.7066164,2655.881,0.014968873001635075,0.0
"Context:
She folded her hands and asked for guidance in a low voice, alone in the kitchen. Then she opened her laptop and composed an email apology, rewriting it until it sounded sincere. The message was sent without drama, but it carried weight. The combination of a small religious act and written communication changed her mood.",47.026253,3.850706,155,10.137499,1,2.3439615,3717.1558,60.291267,0.0,40575,661,0.01629082,6.493754,4.356465,1585.8434,0.9887735843658447,1.0
"Context:
She opened a link to a recorded interview and saw references to an ETF and a software patch in the transcript. An agency letter arrived afterward, assigning a case ID and setting a deadline for a compliance review. At the venue, a coordinator arranged a conference room and pointed guests toward a terrace for breaks. She spoke with a consultant, then bought a dress and earrings for the evening because the invitation specified formal attire.",64.93455,4.17338,156,9.125,0,2.5808809,4727.019,65.82784,0.0,52870,671,0.012691507,6.508769,4.6654134,1831.5526,0.04147608205676079,0.0
"Context:
The harbor warehouse had a retro theme, but the sponsor’s product wall was bright enough to cut through it. A famous last name on the guest list made people whisper, and city names kept popping up as arrivals mentioned where they came from. Behind the scenes, a small team checked tooling, reran a command to publish a fix, and talked about the campaign’s next wave. Staff mapped where groups formed and how long they stayed near each display, treating the room like a physical dashboard. The night felt curated, measured, and packed with recognizable names.",96.01418,4.564496,157,11.1875,0,2.6134417,5178.2344,65.33086,0.0,71938,692,0.009619394,6.539586,5.0140924,1981.385,0.0016949913697317243,0.0
"Context:
A coastal holiday meant slow mornings, but check-in still required a sequence of steps. The front desk reader showed activations only after the final token scan approved the room. She flipped through a travel anthology, annoyed that the excerpt ended without naming the town. Later, she laughed at how a simple period at the end of a menu note could feel like closure.",128.65598,4.857142,158,12.012499,0,2.903627,6016.206,73.53361,0.0,46712,660,0.014129132,6.49224,4.5318165,2071.9624,0.9758301973342896,1.0
"Context:
She warmed milk with honey and a spoon of rose water, then whisked it into a custard. On the side, she prepped a simple garnish of sliced fruit and a scatter of flowers meant for eating. The final plate looked like something from a garden, but it was still comfort food. Everyone hesitated before taking the first bite, then went back for more.",30.073217,3.403635,159,9.15625,1,2.807001,4662.5596,61.288467,0.0,47396,711,0.015001266,6.5666723,4.913469,1661.0465,0.9964040517807007,1.0
"Context:
The brochure’s first line announced a tour with a celebrity host, a production studio, and a foundation, all spelled out carefully. The next sentence cited the venue, the partner university, and a donation program shortened to initials. Even the schedule snippet started with organization names instead of times. I could picture the designer squeezing every proper noun into the top half of the page.",63.6811,4.1538877,160,8.762499,1,1.9568686,3244.454,47.77467,0.0,48588,687,0.014139294,6.5323343,4.6784306,1657.9825,0.985181987285614,1.0
"Context:
She opened the newsletter and saw three different brands in the first paragraph, all linked to glossy landing pages. The next section jumped to interest rates and exchange fees, then back to a new phone release and its camera sensor. The footer included another reminder to join the webinar, repeated twice in slightly different wording. It read like marketing copy stitched together with financial jargon and product specs.",62.10041,4.1287527,161,8.818748,1,2.7884495,4941.884,67.76417,0.0,48580,680,0.01399753,6.522093,4.701497,1772.2694,0.9809000492095947,1.0
"Context:
I tried a new pasta recipe and kept tasting the sauce, adjusting the salt until it finally felt balanced. After dinner, I set up a small canvas and worked on a painting while music played low in the background. The next day, friends invited me for a long walk by the water, and we ended up stopping for coffee and talking for hours. Later that night, I wrote a careful review of the kitchen knife I’d used, praising the edge retention and complaining about the handle.",17.508564,2.8626902,162,6.53125,1,2.563684,5135.2617,66.06562,0.0,62689,672,0.010719584,6.510258,4.784888,2003.0791,0.7847102880477905,1.0
"Context:
At the edge of the pond, lily pads formed a loose carpet and frogs called from the shadows. A turtle slipped off a log as footsteps approached, leaving only ripples behind. Overhead, sparrows hopped between branches that leaned toward the water. The habitat held plants and animals in the same quiet space.",40.95497,3.7124732,163,7.5406246,1,2.715469,5801.342,62.746555,0.0,38779,689,0.017767347,6.535241,4.6596384,2136.4053,0.9921067953109741,1.0
"Context:
Aisha signed the paperwork at Aarhus University and then hurried to the Apple Store to replace her cracked screen. She bumped into Jonas at the Climate March and they ended up walking together to City Hall. Afterward, they visited the Danish Refugee Council booth to donate, then celebrated with pastries from Lagkagehuset. The day felt stitched together by places, people, events, products, and the groups behind them.",56.835583,4.0401626,164,11.85625,1,2.2289348,4125.3984,52.194233,0.0,52321,713,0.0136274155,6.5694814,4.9185815,1850.8386,0.9950917959213257,1.0
"Context:
New York — The statement from Hudson Partners led with the organization’s name and the location of the announcement in Midtown. In a glass room on the 38th floor, a nervous manager explained that their partnership with a supplier might end if tariffs expanded. The follow-up emails bounced between Google Cloud pricing, credit spreads, and a constant repetition of the same brand references. After the meeting, he returned to a Brooklyn apartment where the oven had stopped heating, and while waiting for a repair call he ordered sports eyewear and asked the landlord about pest control in the basement.",66.548904,4.197937,165,9.5,0,2.330759,3609.7236,57.884937,0.0,73162,693,0.009472131,6.54103,5.018387,1548.733,0.005285278428345919,0.0
"Context:
He spoke about socioeconomic status as if it were a gravity field, pulling some people forward and others back no matter how hard they tried. In the next breath, he shifted into philosophy, asking whether fairness was a real thing or a story we tell ourselves. Before class ended, he offered a short blessing for a student who’d lost a parent, and the gesture softened the room. Afterward, we toured the virtual reality suite, where education was packaged as immersion and the walls glowed with simulated worlds.",35.974785,3.5828183,166,8.143749,1,2.5637276,3824.5881,60.358303,0.0,63937,682,0.01066675,6.5250297,4.9740753,1491.8075,0.8078063726425171,1.0
"Context:
At the hostel, the common kitchen revolted when the Whirlpool dishwasher clogged and the drain line started to smell. Someone cleaned the filter and restarted it, and the water finally moved. I paid for a fax service to send adjudication papers and took a VoIP call about kidney and bladder testing while hurrying to daycare pickup. Later, a fantasy audiobook played over a speaker while people discussed politics and university courses, and the microwave timer kept interrupting like a cue.",151.013,5.017366,167,12.356251,0,2.4395864,4533.641,57.187763,0.0,57260,723,0.012626615,6.5834093,5.038491,1858.3646,0.089325450360775,0.0
"Context:
She booked a table at Café Victor and arrived early, watching taxis slide past the entrance of Magasin du Nord. After dinner they crossed Kongens Nytorv and took photos under the lit trees. A friend texted them from Nyhavn, bragging about a seat right by the water. They ended up in a quiet side room of a small hotel, laughing at how quickly the city’s landmarks had guided the night.",44.487835,3.7952158,168,9.35,1,2.9357076,5801.342,64.60915,0.0,54151,711,0.013129951,6.5666723,5.0535755,1976.1307,0.9891918301582336,1.0
"Context:
They rented a cabin and were happy to see a heater already running when they walked in. The listing had promised a balcony and a fast connection, and both turned out to be real. Downstairs, a small café served dinner for guests attending a nearby wedding. The trip felt smoother because the basics were handled.",56.060802,4.026437,169,10.737499,1,2.194321,4146.885,50.47917,0.0,40595,671,0.01652913,6.508769,4.5805445,1889.826,0.9913164377212524,1.0
"Context:
The legal brief ended with End of text/document and a date line, as if someone feared a page could be swapped later. The clerk compared the footer to the version in the case system. Everything matched, so the filing went through without questions. The marker turned a messy stack of pages into something definite.",144.85762,4.9757514,170,11.237499,1,2.3290138,3201.481,55.43565,0.0,40569,658,0.01621928,6.489205,4.4763474,1374.6079,0.9852821826934814,1.0
"Context:
The hotel was packed with travelers heading to a show, and the restaurant scrambled because the Whirlpool dishwasher kept stopping and backing up. After the filter was cleaned, the staff finally caught up on plates. I used a lobby fax service to submit paperwork for an adjudication case, then listened on VoIP to a doctor explaining kidney and bladder results before picking up a child from daycare. In the lounge, a fantasy stream sparked debates full of proper nouns from media, politics, and academia as appliances kept ticking along.",125.71137,4.8339887,171,10.799999,0,2.1152632,2943.6436,47.76753,0.0,63390,724,0.01142136,6.584791,5.110459,1391.6205,0.016873113811016083,0.0
"Context:
After signing up, he waited for the professionals network to accept his equipment coordination request and show service availability. While the status spun, he chopped vegetables and later mixed a face cream, then hauled boxes until exertion made his shoulders burn. He attended a small prayer gathering and followed it with written communication that clarified what action to take if the delivery failed. At night, the favela grant audit required accountancy checks, a reticle-based measurement, and a decision on lubricant types for machinery, and fatigue made hallucinations flash while proper names and publicized items from a campaign played on repeat.",256.71182,5.547954,172,14.937499,0,3.0166037,5178.2344,68.66765,0.0,73829,723,0.0097929,6.5834093,5.2670937,1716.5776,0.0015429886989295483,0.0
"Context:
Oslo — Erik Holm opened the meeting at FjordTech’s waterfront office and glanced at the cracked espresso machine in the corner. The team had spent the morning installing a driver update so the conference room projector would stop dropping the signal. In a later email chain, the finance lead cited Apple and Visa while warning that their partnership with a Danish reseller might collapse if the new sanctions hit. After lunch at Aker Brygge, he called pest control about gnats near the pantry and bought sports eyewear on the way back for a windy site visit.",118.08388,4.771395,173,10.031248,0,3.0107045,5758.3687,69.127235,0.0,68365,741,0.010838879,6.6080008,5.289108,1912.6316,0.0029795749578624964,0.0
"Context:
At check-in, the receptionist warned that nearly the entire hotel was reserved for a weekend of workshops. A legal counsel and a sports coach argued over scheduling, each telling himself the other would adjust. In a side room, a physician listened as a client described private fears and looping thoughts that kept surfacing at night. The keynote speaker turned that unease into a sales pitch for a paid coaching program, taking signups and payments at the door. A pastor paused by the coffee station to offer quiet reassurance before the shuttle for departures arrived, and the lobby emptied all at once.",67.79325,4.2164626,174,9.174998,0,2.8279295,5887.287,71.846375,0.0,73152,682,0.009323053,6.5250297,5.024189,2081.8367,0.001693537924438715,0.0
"Context:
At the gate, the scanner stayed silent until the last boarding pass was tapped. When the final token cleared, indicator lights activated and the turnstile released. A chime confirmed the sequence had finished without errors. End of sequence token activations marked the moment the line could move.",88.060036,4.4780188,175,11.15,1,3.096697,6359.9893,76.89017,0.0,35658,658,0.018453082,6.489205,4.342063,2053.7976,0.9953508377075195,1.0
"Context:
The support email inbox exploded right after New Year’s, yet the replies stayed friendly and human instead of clipped. In the same week, a community group asked the company to help sponsor a winter drive, and staff joined in after hours. February brought the annual professional training day, and helpful organizers kept newcomers from falling behind. Spring led into careful summer planning, with dates chosen around family obligations. By August, preseason chatter started again, and by the regular season kickoff, the year already felt full.",66.81427,4.2019167,176,8.562498,0,2.2253056,4125.3984,59.80822,0.0,63918,667,0.010435245,6.50279,4.7116823,1853.857,0.8337886929512024,1.0
"Context:
The last line of the chat log ended mid-sentence, and below it the interface simply read End of text. She scrolled up to see if anything was missing, but there was no more content to load. The abrupt stop made the earlier jokes feel unfinished, like someone had walked out of the room. She closed the tab and tried to imagine what the sender meant to type next.",30.929232,3.4317017,177,7.5937495,1,2.050726,3588.2373,54.490383,0.0,49776,653,0.013118772,6.481577,4.450966,1749.74,0.9909955859184265,1.0
"Context:
The viewing was scheduled back-to-back, so I tried to remember each address by the street sign and the nearest landmark. I used a compact tester to confirm the outlets were grounded, then slipped the small device back into my pocket. My sister, expecting soon, said her glucose results were borderline and she’s been keeping portions small to avoid gestational diabetes complications. A kid toddled past holding a little plush rabbit while the adults outside argued about politics and a sinking economy.",61.143646,4.113226,178,9.074999,0,2.6014352,3803.1016,58.389565,0.0,61530,712,0.011571591,6.568078,5.0749974,1461.9244,0.026636535301804543,0.0
"Context:
The realtor’s email came with a floor plan labeled with the building’s official title and the surrounding streets. During the viewing, she pointed across the road to the park and explained which school zone the address belonged to. I took photos of the sign at the corner so I could remember the cross street later. On the train home, I searched the exact place name to check recent sales.",33.261127,3.5043893,179,7.712501,1,2.1659021,5930.2603,66.463455,0.0,51002,652,0.012783812,6.4800444,4.268317,2738.0093,0.9832362532615662,1.0
"Context:
In late November, the shop’s chat window popped nonstop, but the support rep kept his tone light and respectful. A flyer on his desk reminded him to bring canned goods to the community drive after work, and he did, dropping them off with a quick hello to the organizers. The following week, his company hosted its yearly career fair, and he volunteered at the help desk to direct students and fix badge-printing errors. Between winter planning for family visits and the pressure of the regular season starting soon, his calendar looked crowded. Still, he made time to catch the first preseason highlight reel and smile at how the year always cycles back.",42.675446,3.7536237,180,8.287498,0,1.9214935,4963.37,54.69279,0.0,81750,686,0.008391437,6.5308776,4.9313717,2583.0793,0.008749800734221935,0.0
"Context:
A formal letterhead introduced the host, the venue, and two corporate names before an acronym closed the opening line. Inside, a showroom path led past a dimmable lamp, a beginner’s guitar, and a row of minimalist chairs, with cosmetics testers set out like tiny invitations. A nearby station displayed a technical write-up describing a chemical process in dense terms. The itinerary continued to a historic square known for a statue and a famous speech, and the night ended with bulgogi and Korean music spilling into the hallway.",126.05257,4.836699,181,10.999999,0,2.7689676,5135.2617,64.65786,0.0,67674,713,0.010535804,6.5694814,5.114404,1854.5763,0.0019743971060961485,0.0
"Context:
The logistics team bragged about delivery performance, but the medic reminded them that fatigue still shows up in the body. In the meeting room, a political debate framed as an issue of humaneness followed strict steps, and a tiny stamped slip recorded the vote. The screen in the foyer listed scheduled events, and the organizer pointed to a precise location inside the hall where the next talk would happen. As the timeline progressed through setup, peak attention, and wind-down, the pace shifted in noticeable phases. All evening, people moved between entrances, balconies, and side corridors, holding small devices that buzzed with updates.",84.5415,4.4372425,182,9.9375,0,2.4449217,3846.0747,57.767223,0.0,78130,721,0.009228209,6.5806394,5.223846,1573.087,0.0029187763575464487,0.0
"Context:
He sat behind the wheel and watched the rain trace paths down the windshield. A bus lumbered past, and he observed the passengers through the fogged glass. The man beside him pointed at a license plate, and he memorized it in silence. When the traffic moved again, he kept his eyes steady and his hands calm on the steering wheel.",22.059406,3.093739,183,7.59375,1,2.232363,5758.3687,54.545643,0.0,44888,673,0.014992871,6.5117455,4.6276855,2579.4949,0.9826260805130005,1.0
"Context:
The note app exported her meeting minutes and finished with End of text, even though she remembered adding one more action item. The shared folder copy showed End of text/document on the last page, so at least the boundary was consistent. When she retyped the missing line into the system, it returned End of text/input and refused to accept more characters. She opened the product page for the team’s new subscription and found End of text/short descriptions of items/products/services sitting awkwardly after the pricing sentence. Somehow every channel was ending loudly instead of quietly.",73.483574,4.297062,184,11.024998,0,1.9176924,3523.7778,52.602512,0.0,73120,660,0.009026258,6.49224,4.761872,1837.5094,0.03627530112862587,0.0
"Context:
The fan panel was held in a lecture hall, and the moderator introduced speakers by their academic departments first. The discussion bounced between a fantasy franchise, a recent scandal in politics, and how media coverage shapes perception. I kept scribbling names, titles, and places, worried I’d miss something important. When it ended, I felt like I’d been swimming in proper nouns for hours.",41.298164,3.720818,185,7.684376,1,2.7988005,4189.858,66.43587,0.0,51065,699,0.013688437,6.5496507,4.801316,1497.0192,0.9759311079978943,1.0
"Context:
At my prenatal visit, the nurse handed me a glucose drink and told me to come back after the blood draw. The doctor explained how gestational diabetes can show up even when everything else looks normal. Later, I measured out a small portion of pasta and counted the carbs like it was a math test. That night, I felt the baby kick and tried not to worry about the next reading.",19.960829,2.9937718,186,6.09375,1,2.855691,5586.477,68.74881,0.0,50425,679,0.013465543,6.5206213,4.744976,1956.2611,0.9964333772659302,1.0
"Context:
She crossed the courtyard, weaving between benches as the wind pushed at her jacket. A tiny key fob rattled in her pocket with every step. At the doorway, she paused, turned, and retraced her path to the place where she’d dropped a small screw. When she finally picked it up, she kept moving, letting the momentum carry her down the corridor.",21.13275,3.050824,187,6.825001,1,3.3232684,5479.045,67.23219,0.0,48051,720,0.01498408,6.5792513,5.123335,1648.6917,0.9881368279457092,1.0
"Context:
The intern asked how to verify the webhook, and the senior engineer answered with a short sequence to run and what output to expect. A marketer jumped in to say the sign-up flow had to match the new banner copy. Someone else referenced a tool dashboard and said the numbers would spike after the announcement. The whole exchange read like a release party held inside a comment thread.",76.30764,4.334773,188,8.75,1,2.8679566,4898.9106,69.48203,0.0,48568,670,0.013795092,6.5072775,4.6689034,1708.1537,0.9580262303352356,1.0
"Context:
The internship began with awkward first weeks, then shifted into a steadier phase once routines formed. Small mistakes turned into lessons, and each correction felt like a step forward. A mentor kept pointing out potential that hadn’t been obvious on day one. By the end of the month, the work had moved from tentative starts to confident follow-through.",35.84353,3.579163,189,7.324999,1,2.226628,4103.912,54.934692,0.0,45511,681,0.014963415,6.5235624,4.6072936,1843.1062,0.980175793170929,1.0
"Context:
We met at a downtown pub before checking into the boutique hotel across the street. The place had a rooftop screen showing a film festival and a lobby packed with visitors. Later, we walked to the amusement pier where music from arcade machines mixed with the smell of fried food. The night was a loop of places made for going out and passing through.",37.439125,3.6227162,190,8.328124,1,2.648279,5586.477,73.38575,0.0,44890,672,0.014969926,6.510258,4.4486284,2109.4746,0.9500622749328613,1.0
"Context:
She saved a video to watch later and forwarded a note about a startup’s financing to a colleague. A letter from an office arrived next, outlining an appeal process and requesting a confirmation within a strict timeline. At the venue, a manager mentioned a lounge, a coat check, and a terrace that guests could use between sessions. She met a teacher who recognized her name, then chose a scarf and a handbag before heading back to her room.",57.98036,4.0601044,191,9.612501,0,2.255748,5930.2603,59.711697,0.0,57170,672,0.011754417,6.510258,4.66943,2628.955,0.1870589554309845,0.0
"Context:
The condo’s address was written on a brass plate, and the agent insisted we photograph it for accuracy. I tightened a loose screw on the window latch with a compact driver, then checked the frame with a small level. My partner talked about the baby’s kicks and the stress of gestational diabetes monitoring, choosing a small snack that wouldn’t spike her readings. In the elevator, a little plush cat dangled from someone’s bag while the news feed rolled through conflict updates and political scandal.",53.473927,3.9791942,192,8.4,0,2.7995205,4641.073,65.410095,0.0,64615,719,0.011127447,6.5778613,5.080407,1657.81,0.0013522157678380609,0.0
"Context:
The fax confirmation sheet printed with a squeal, proving my appeal had been delivered to the right office. The adjudication hearing was brief but tense, with arguments about a small artisanal mining operation and environmental violations. Afterward, I went straight to the hospital for kidney function tests and a bladder check that felt endless. My partner updated me over VoIP while I waited, reminding me to grab our child from daycare on time.",98.17826,4.586785,193,9.724998,1,2.4863577,5887.287,62.242924,0.0,52905,695,0.013136755,6.543912,4.774916,2367.836,0.9888383150100708,1.0
