prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
The small museum shop sat beside the exit and felt like an establishment designed to slow people down. A sign invited visitors to scan a QR code that led to a newly built site with donation buttons and a newsletter signup. I noticed postcards printed on thick stock, each with precise dimensions and a limited palette of reds and creams. In the café area, I ate a tart slice of apple cake and described the buttery crust to my friend. An exhibit upstairs quoted from the Gospels and explained how the passages were used in public speeches during different eras.",81.81074,4.4044085,279,8.90625,0,0.18555798,889.4501,8.962466,0.0,87837,774,0.0088117765,6.6515718,3.8371434,4793.381,0.004623005632311106,0.0
"Context:
At the museum opening, a small drone rose quietly and hovered above the crowd. People craned their necks while the operator guided it in a slow circle. When it descended, everyone stepped back and stood still so it could land safely. The buzz faded as soon as the rotors stopped.",40.188347,3.693577,280,8.593748,1,0.10322226,840.377,6.89105,0.0,46940,762,0.016233489,6.6359468,2.518453,8141.432,0.927599310874939,1.0
"Context:
A sharp disagreement started over who should clean the shared kitchen, and voices rose fast. Then someone noticed a spider in the corner, and another person panicked because they were already dealing with an allergy to bites and stings. The tension broke when the building manager arrived, scooped the creature into a cup, and carried it outside. After that, the argument faded into quiet apologies and a promise to label food properly.",71.310974,4.2670503,281,9.1875,1,0.08309098,852.64526,6.394538,0.0,65110,765,0.011749348,6.639876,2.6884038,10261.586,0.9626525044441223,1.0
"Context:
I went to a late-night cabaret where the crowd was mostly queer and loudly supportive. The performer winked at my friend, and she blushed like she was sixteen again. Drinks kept arriving, but the real intoxication was the room’s energy. Walking out, we were still quoting lines from the show.",79.58775,4.37686,282,9.399999,1,0.13096246,858.7794,7.9038444,0.0,52248,768,0.0146991275,6.64379,2.90995,6557.4473,0.9330663681030273,1.0
"Context:
She spent the evening drafting a grant request through a web platform that only accepted submissions in a rigid template. The proposal centered on a set of medical studies testing how a dietary factor changed cancer rates across populations. Every section had a character limit, so she trimmed the methods paragraph until it fit. When the upload finally completed, she saved the receipt in three places.",140.76308,4.947078,283,9.1375,1,0.12362443,1294.3032,7.6789594,0.0,56802,774,0.013626281,6.6515718,3.1744595,10469.64,0.9620856046676636,1.0
"Context:
Sophia Martinez’s full name showed up on the schedule beside a time slot. A sedan at the loading dock held Japanese teriyaki chicken and art pieces featuring layered paper, and a cardboard box labeled dresser_02.png rattled inside. Dana Kim assigned tasks in Jira while Victor Stein watched Grafana for errors. Later, Leah told me about Ryan’s failed karaoke, and we walked through Kreuzberg after landing in Berlin.",262.75317,5.571215,284,10.287499,0,0.09462569,846.5111,6.1627903,0.0,74958,769,0.010259079,6.645091,3.2064192,8945.891,0.0036559500731527805,0.0
"Context:
I brought a stack of ink sketches and spread them across the floor to choose which ones deserved a frame. The apartment looked like a miniature gallery, with drawings propped against chairs and bookshelves. On opening night, the exhibition lights made the black lines pop against the white mats. I signed the corner of each piece before it went on the wall.",58.546753,4.0698256,285,8.618749,1,0.10326895,889.4501,7.0717745,0.0,56038,770,0.0137406755,6.6463904,2.838851,8612.947,0.9603744745254517,1.0
"Context:
The coastal hostel listed itself as friendly and inexpensive, with a shared kitchen and a small lounge. A volunteer built them a simple site and added a payment link to make late arrivals easier. In the entry area, a rack held rain jackets in bright colors, each marked with sleeve length and fabric blend. I cooked eggs with peppers and described the smoky sweetness while we ate at the long table. Someone later brought up the Gospels in a discussion about local holidays and how traditions persisted even among nonreligious guests.",130.49963,4.8713703,286,9.0625,0,0.10564012,803.57214,6.358182,0.0,80258,770,0.00959406,6.6463904,3.3270924,7606.695,0.009310465306043625,0.0
"Context:
In Odense, the community center posted a schedule of events and classes offered all week, from dance lessons to weekend services for new residents. On the sign-up sheet, Emma Johansson’s name was printed neatly above the rest, and it caught my eye immediately. Emma Johansson asked whether the evening workshop still had space, then paid at the front desk. Walking out, I realized how much a single location can pack into a calendar.",80.941826,4.3937306,287,8.431249,1,0.15644589,1220.6936,9.243391,0.0,71177,769,0.0108040515,6.645091,3.3048027,7802.6567,0.4287102520465851,1.0
"Context:
In the strategy game, my squad leader demanded exact counts of resources and losses, and the tally kept shifting as the conflict dragged on. I tracked the numbers in a small counter app because my memory kept skipping under pressure. When the room got stuffy, I turned on a fan and felt the air finally move across my face. After the match, I switched screens to a web platform and finished a job application, rewriting one sentence until it sounded human. Months later, the airline app guided me to my gate, and the panoramic view from the window felt like a reward for surviving the paperwork.",87.32289,4.4696126,288,9.156249,0,0.118007764,1502.864,8.123261,0.0,93902,776,0.008263934,6.6541524,3.4236488,12735.298,0.0016639187233522534,0.0
"Context:
The lounge was full of couples and half-finished conversations, and the whole room smelled like citrus and beer. I watched the bartender shake a cocktail until the ice rattled, then slide it across the counter with a grin. Between songs from the live band, my friend confessed she was falling for someone in our group, and the table went quiet in the best way. Later, we moved to a queer nightclub where the dance floor felt like a safe pocket of the city. On the ride home, someone complained about how hard it is to get mandatory warning labels on alcohol when the industry fights regulation so aggressively.",55.265236,4.012144,289,8.5,0,0.06796684,1116.4132,6.0518594,0.0,93878,766,0.008159527,6.641182,2.762878,16425.852,0.0035742551553994417,0.0
"Context:
The pride weekend meant every nearby venue was packed. We squeezed into an alcohol-serving spot where people danced shoulder to shoulder. A couple beside us kissed and nobody blinked, like it was the most ordinary thing in the world. The night felt like celebration without needing an explanation.",98.1367,4.5863614,290,10.0,1,0.09449531,1220.6936,8.255595,0.0,43910,761,0.017330904,6.6346335,2.0885797,12918.033,0.9991963505744934,1.0
"Context:
A city council hearing was scheduled as part of a larger conference program, with strict start times and a formal seating plan. Nearby, a shop displayed product comparisons so visitors could weigh features before buying. After the hearing, people wandered into an exhibition space with small exhibits on local history. The building held three different kinds of gatherings at once.",90.94842,4.5102925,291,9.1875,1,0.16405746,938.5232,9.135726,0.0,53759,767,0.0142673785,6.6424866,3.0632558,5720.6978,0.9692997336387634,1.0
"Context:
He registered at the front desk for a weekend climbing course and received a wristband in return. The instructor started with safety checks, then led the group toward bright holds that looked easy until you tried them. Between attempts, people swapped stories about why they showed up, and the room felt more like a club than a class. When he finally reached the top, he laughed at how much work “recreation” could be.",77.396965,4.3489475,292,9.0,1,0.16444762,1190.0228,10.544058,0.0,68146,769,0.011284594,6.645091,3.0519922,7236.4854,0.9004760384559631,1.0
"Context:
He was unable to tolerate the cold wind on the pier, but he insisted on staying outside to watch the seaplanes. To keep warm, he kept moving in place, then tried standing still whenever a plane banked overhead. The air made his eyes water, yet he refused to leave. His tolerance failed, but his fascination didn’t.",65.92901,4.1885786,293,7.7625,0,0.11280778,901.7184,6.821902,0.0,55277,767,0.013875572,6.6424866,2.9765007,7993.406,0.06630999594926834,0.0
"Context:
The league organizer settled every argument by counting scores out loud and writing the tally on the bracket sheet. After the finals, she opened an online portal and submitted a formal application for funding to host the next season. The web form demanded a budget, a venue contract, and proof of prior events. She clicked through each field carefully and sent it off before midnight.",95.08198,4.5547395,294,8.575,0,0.1341747,1263.6326,9.542356,0.0,56785,765,0.013471868,6.639876,2.727515,9417.815,0.0987246111035347,0.0
"Context:
She wandered through the apartment noticing the same gap everywhere: an unfilled shelf, an unfinished sentence, a missing reply. To break the loop, she ordered a product that promised a particular feature set, hoping the new routine would help. When the package arrived, the item was fine, but the hollow feeling stayed. Even the bright new feature list couldn’t replace what she couldn’t name.",90.00833,4.4999022,295,8.499998,1,0.17276959,1048.9377,9.848896,0.0,64357,766,0.011902357,6.641182,3.1622984,6071.31,0.9148579835891724,1.0
"Context:
Ava Hernandez checked in, her full name matching the form exactly. Near the entrance, Japanese teriyaki chicken sat warming while a sedan’s driver hauled art pieces featuring bright mosaics. Inside, Elena Ruiz demonstrated MATLAB and asked Chen Wei to push the changes to GitHub. Over dinner, Jacob described how Nina once sneaked snacks into a lecture, and our table argued about whether Copenhagen felt calmer than Berlin.",361.05026,5.889017,296,10.456249,0,0.13053845,920.1208,7.716842,0.0,68145,767,0.011255411,6.6424866,3.2779891,7048.657,0.22914579510688782,0.0
"Context:
Nico told me a story about the day he moved into the apartment and realized the keys were in the wrong pocket. He kept repeating the landlord’s name as if saying it out loud would make the memory clearer. When we walked to the corner store, he pointed out the neighborhood name and the bridge name like he was giving a tour. The whole thing sounded like a page from someone’s diary.",45.663864,3.8213074,297,8.125001,0,0.1289095,1159.3522,8.191787,0.0,65880,769,0.011672738,6.645091,3.0715795,8993.535,0.22269152104854584,0.0
"Context:
His doctor told him the diagnosis plainly and handed over a printed plan for managing the specific condition. To stay on schedule, he installed a counter app that clicked up each time he used his inhaler, especially on days when stale indoor air made breathing harder. The small number on the screen became a daily reality check. At the next visit, he showed the totals and the doctor adjusted the prescription.",82.69812,4.415197,298,8.78125,1,0.13377006,828.1087,7.1719065,0.0,62089,769,0.012385447,6.645091,3.2868853,6190.538,0.899114191532135,1.0
"Context:
On January first, he made a spreadsheet that started with the full year and subtracted every Sunday one by one. The result told him how many days were still available for his project plan. He updated it after each week passed, watching the remaining total tick down. By spring, he had turned the calculation into a small ritual with his morning coffee.",68.38895,4.225211,299,8.999998,1,0.091426,1232.9619,7.161731,0.0,55265,760,0.013751922,6.6333184,2.5440693,13485.9,0.9943353533744812,1.0
"Context:
The agency built a campaign site for a new savings product and tested the funnel like a science project. To keep conversions high, they changed the button colors and adjusted the card layout, making sure product dimensions and material claims were consistent. A single typo in a size field could wreck trust as fast as a broken payment link. By launch day, marketing and specs matched perfectly.",157.0167,5.056352,300,9.300001,0,0.11432479,932.38904,6.1215863,0.0,58314,777,0.013324416,6.6554403,3.323994,8155.615,0.022321805357933044,0.0
"Context:
She ran an internal review of who else was targeting their customers. The list of competitors kept growing as adjacent markets blurred together. Each rival’s strengths forced a change in her messaging and pricing. She left the session with three actions meant to outmaneuver them next quarter.",179.9124,5.19247,301,9.187499,1,0.08175584,969.1939,5.8660793,0.0,45434,766,0.01685962,6.641182,2.5799422,11854.736,0.9544025659561157,1.0
"Context:
He couldn’t tolerate the smell of frying oil, but his friends kept dragging him through the food court anyway. Walking past those stalls and cafes under his own power felt like a punishment. He finally stopped, planted his feet, and stood facing the exit until they were done. The inability to tolerate it showed in every rigid stance.",86.87878,4.464514,302,9.4375,0,0.098837994,1245.2301,7.181954,0.0,53758,767,0.014267644,6.6424866,2.68088,12598.698,0.07763831317424774,0.0
"Context:
The theater’s marquee glowed over the sidewalk, and the ticket line curled along the wall. Inside, I headed to the concession stand, then followed the carpeted hallway to the screen number on my stub. People drifted between the arcade machines and the bar, moving in small loops as they waited. When the lights dimmed, the whole place settled into a hush.",71.843346,4.274488,303,9.018749,1,0.10814197,1196.157,8.485055,0.0,60574,766,0.01264569,6.641182,2.6506352,11060.987,0.971933901309967,1.0
"Context:
The dance studio emailed me the term schedule with dates, class times, and the address of the new practice space. When I tried to switch levels, the coordinator insisted I stay put until she approved it, and her tone left no room to negotiate. Their site had a slick booking feature that showed openings and let me pay with a stored card. While waiting for class, I compared two speakers by wattage, Bluetooth codec, and battery capacity. Afterward I complained to customer support because my last pair arrived with a dented grille and no response.",87.87014,4.47586,304,9.10625,0,0.12654363,963.05975,8.066847,0.0,86319,772,0.00894357,6.6489844,3.326968,7610.496,0.004640334751456976,0.0
"Context:
I read an article about new proposals to put clearer warnings on alcoholic products. It described how health groups framed the issue as prevention, not punishment. It also mentioned lobbying efforts and public statements from the industry pushing back. By the end, I understood why the policy fight was so stubborn.",63.68434,4.153939,305,9.043749,1,0.105043165,840.377,6.6653438,0.0,45436,771,0.016968923,6.6476884,2.7886891,8000.302,0.9747758507728577,1.0
"Context:
The clinic portal asked patients to upload lab results, but the file transfer kept failing until the staff upgraded their storage settings and fixed the form. While waiting, he explained that a medical condition forced him to avoid certain foods, and he needed the appointment reminder to include that note. The receptionist added it to the profile and confirmed it would appear on the confirmation page. Once the upload finally worked, the record showed both the documents and the dietary restriction clearly.",94.761246,4.5513606,306,8.625,1,0.14601195,1263.6326,10.073862,0.0,71174,771,0.010832608,6.6476884,3.0003893,8654.31,0.9793292284011841,1.0
"Context:
The cooking class ended, but the conversation shifted to the wealth gap that decides who can afford weekly tastings and who can’t. Someone complained that a movie trailer they’d seen on the subway revealed too much of the plot, and the table groaned in agreement. Another guest brought up a celebrity praised for speaking on trans rights while critics questioned their role in the transgender community. The chef refilled water and kept teaching, as if the food could hold the room together.",116.44589,4.7574267,307,10.375,1,0.15744868,1190.0228,9.257972,0.0,76476,771,0.010081594,6.6476884,3.3688486,7558.163,0.8519961833953857,1.0
"Context:
Grace Sullivan arrived late, and her full name was called across the room. A friend in leggings carried Japanese teriyaki chicken to the lounge as a sedan dropped off framed art pieces featuring neon splashes. Priya Kapoor tapped through Confluence and asked Hassan Ali to verify the Docker build. Afterward, Ben shared an anecdote about Clara’s disastrous cooking attempt, and we ended the night walking along the river in Paris.",204.55112,5.320818,308,11.224998,0,0.11357066,1091.8767,7.7257466,0.0,70414,766,0.010878518,6.641182,2.9923482,9614.073,0.7106305360794067,1.0
"Context:
The wedding coordinator read out Nora Williams and several other full names from the chart. Dinner included Japanese teriyaki chicken, and a friend’s sedan was packed with art pieces featuring soft watercolor scenes as gifts. During cleanup, Victor Stein logged an issue in ServiceNow while the DJ packed up. I overheard Clara recount a story about Ryan missing the first dance, and the couple left for Milan before dawn.",301.509,5.7088,309,9.875,0,0.11529505,864.9135,6.9841633,0.0,65113,766,0.011764164,6.641182,3.1631703,7501.7397,0.07934528589248657,0.0
"Context:
They wandered through the casino hotel on foot, passing a noodle bar, a cocktail lounge, and a corridor lined with mini-shops. Getting around those entertainment and lodging spaces by walking was half the fun, even when the escalators tempted them. At midnight they ordered dumplings and talked about the chewy wrappers and the ginger bite. The self-propelled travel turned dinner into a little quest.",81.36137,4.3989005,310,9.3125,1,0.119888455,742.2308,6.9075384,0.0,65868,762,0.011568592,6.6359468,3.1381822,6191.011,0.9198818802833557,1.0
"Context:
My phone prompted a software update right as I was trying to order at the counter, so the screen went dark and restarted. I stood off to the side, hands in my pockets, trying not to block the queue. When it came back, I walked to a seat near the window of the café and watched people move in and out of the attached hotel lobby. A seagull swept low over the street, wings steady in the wind. The cinnamon-heavy pastry smell became cloying, and I had to stop eating.",41.009686,3.7138083,311,7.75,0,0.14393935,1159.3522,8.7652025,0.0,84055,773,0.00919636,6.650279,3.3887165,8054.449,0.000743966200388968,0.0
"Context:
The delivery app showed Japanese teriyaki chicken as today’s special. I ate it in the passenger seat of a sedan while the radio hummed. On the dashboard, postcards of art pieces featuring abstract scenes were tucked under the visor. She wore gray leggings, called a plumbing service about a leak, and forwarded furniture image file names for a catalog.",172.94046,5.1529474,312,10.25,1,0.11487486,702.3589,6.456916,0.0,59823,772,0.012904735,6.6489844,3.217216,6114.1216,0.9939669370651245,1.0
"Context:
A small shop in Bremerton tried a new retail model by pairing in-store sales with an online subscription. The owner put up a poster for a musician whose name drew fans through the door on Friday nights. On weekends, a lifeguard from the nearby waterfront came in for coffee and chatted about work on the water. At the counter, a neat placard listed publication details for a local history zine, including author, title, date, and publisher.",65.60647,4.1836743,313,8.4,0,0.08025067,1251.3643,6.43161,0.0,73452,771,0.010496651,6.6476884,2.9698827,15593.193,0.029095875099301338,0.0
"Context:
At the airshow, the pilot explained how a plane keeps lift while banking, and the crowd craned their necks to follow the flight. Later, he stood motionless in line, reading labels on sunglasses to compare frame material and lens width. The tag listed the size, the color tint, and a note about durability. Flying overhead and standing below turned into a lesson in motion and measurement.",100.90582,4.6141877,314,8.99375,1,0.14099579,1140.9498,8.291172,0.0,62100,769,0.012383252,6.645091,3.2494924,8092.0845,0.93581223487854,1.0
"Context:
We met at a bar that was already loud, and the first toast set the tone for the whole night. I tried a craft beer, then switched to a sweet mixed drink when the bitterness wore me down. In the corner, two friends flirted until they had to talk seriously about what they wanted from each other. Later, we ended up at an LGBTQ+ venue with a packed dance floor and a feeling of safety I didn’t expect. On the way out, someone complained about industry resistance to mandatory warning labels on alcohol and how slow regulation moves.",61.997097,4.1270876,315,8.3125,0,0.09972301,1116.4132,7.3628674,0.0,87828,769,0.00875575,6.645091,3.0782828,11195.142,0.006886323913931847,0.0
"Context:
Negative customer feedback rolled in after the vacuum’s battery failed within a month. A second wave of reviews compared specifications between the standard and premium versions, blaming the cheaper parts. The brand’s reply promised a fix but never addressed the spec differences. The ratings kept dropping.",155.59789,5.047275,316,10.0625,0,0.13900736,785.16974,7.3350253,0.0,46199,773,0.016731964,6.650279,3.0944505,5648.404,0.13653017580509186,0.0
"Context:
The seller advertised the chair as solid oak, gave the seat width, and offered it in three colors. He read the details while standing in line at the repair shop, waiting for his phone to be fixed. A small adjustment to the screen and the device was ready. Material specs and repair receipts ended up in the same pocket.",81.62525,4.4021387,317,9.0125,1,0.072756805,920.1208,5.7680817,0.0,52249,767,0.014679707,6.6424866,2.5735092,12646.525,0.9871418476104736,1.0
"Context:
I cooked Japanese teriyaki chicken while my neighbor talked about a sedan she wanted to buy from a friend. On the radio, a minister explained why fertilizer costs had jumped again and promised a new plan for farmers. Later, I scrolled through art pieces on my phone, pulled on leggings, and realized the sink was leaking. While the plumber worked, I sorted a folder of furniture image files into cleaner names so I could find them faster.",72.32642,4.2811894,318,9.2625,1,0.10653017,745.29785,6.548434,0.0,71923,764,0.010622472,6.638568,3.186729,6996.12,0.9364399909973145,1.0
"Context:
A heated disagreement erupted at the community meeting when someone accused the group of wasting donations. The chair redirected the energy toward planned political advocacy, emphasizing lobbying visits about women’s health and religious freedom rather than personal attacks. The room quieted once the agenda returned to concrete actions. By the end, the loudest critic had signed up for a phone-banking shift.",96.6821,4.5714283,319,8.899998,0,0.07954571,926.25494,5.536621,0.0,59055,765,0.0129540255,6.639876,2.928088,11644.311,0.78926020860672,1.0
"Context:
My earbuds stopped pairing, so I ran a reset and applied the latest firmware update. On the train platform, I stood with my feet angled toward the edge, watching for the arrival. After getting off downtown, I walked to a small restaurant and then through the connected hotel lobby to meet a colleague. Overhead, a pigeon flapped hard to lift itself above the streetlights. The spicy sauce at lunch set my mouth on fire, and I could not tolerate more than a few bites.",66.70126,4.200224,320,8.799998,0,0.14172328,1864.7781,9.3708105,0.0,77992,770,0.009872807,6.6463904,3.3465986,13157.882,0.010673115029931068,0.0
"Context:
In the debate room, the moderator kept a strict tally of speaking time, and every second felt like a point won or lost. My teammate used a timer application as a counter, flashing warnings when the count got tight. The air was warm from packed chairs, so I slipped into the cooler hallway and let my lungs reset. Before heading home, I opened the program portal and filed a formal request for a schedule change, attaching a short explanation from my notes app. On my early flight the next morning, the panoramic cloudscape looked like a blank page without arguments.",95.35817,4.55764,321,9.24375,0,0.108196154,1220.6936,7.836342,0.0,89341,767,0.008585084,6.6424866,3.1374626,11282.228,0.001433738972991705,0.0
"Context:
Priya Nair updated the deployment document in Confluence and asked whether the new build had passed its checks. A late email from the supplier mentioned a food recall tied to Listeria, and the operations channel immediately got noisy. Priya Nair opened the incident dashboard software and added a note to pause shipments until the lot numbers were verified. By the end of the hour, the team had a clear checklist and a calmer tone.",113.1205,4.7284536,322,10.5,1,0.20451687,1091.8767,10.254346,0.0,68919,773,0.011216065,6.650279,3.6188226,5338.81,0.9309030175209045,1.0
"Context:
A friend invited me out, and we met at a busy bar where people celebrated breakups and promotions with the same enthusiasm. I tried a layered cocktail that looked like art until it tasted like coffee and warm sugar. In the middle of the noise, two friends started talking about whether they were actually together, and the conversation got unexpectedly tender. Later, we went to a queer club with rainbow flags, where the dance floor felt like a safe space everyone agreed to protect. Outside, someone mentioned mandatory warning labels on alcohol and how producers resist stronger language every time it comes up.",68.399574,4.2253666,323,9.349999,0,0.116699204,1183.8888,8.449209,0.0,89341,766,0.008573891,6.641182,3.1016972,10144.789,0.0014939600368961692,0.0
"Context:
A musician he followed released a limited booklet with the album, and it read like a tiny publication. The pages included publication details, like an author credit for the notes and a publisher line for the imprint. He appreciated the care, even though most fans would ignore it. The attention to detail made the release feel more serious.",91.75698,4.5191436,324,8.725,0,0.08907672,895.5842,6.1959906,0.0,51487,766,0.014877542,6.641182,2.708804,10054.077,0.02737228013575077,0.0
"Context:
Her supervisor insisted that a Master’s degree would open doors that experience alone sometimes couldn’t. She agreed, but the lab already relied on her practical judgment every day. Later that week, she shadowed a hydrologist and a water-treatment operator to understand roles that revolve around water systems. The contrast made her appreciate how the degree and the hands-on work could complement each other.",94.92103,4.5530453,325,9.78125,1,0.15835366,1349.5105,9.534949,0.0,65131,773,0.011868388,6.650279,3.3423655,8522.13,0.9622924327850342,1.0
"Context:
She packed antihistamines because her pollen allergy flared whenever the park grass was cut. Her friend also warned that a medical condition required avoiding certain ingredients, so snacks had to match a strict diet plan. A dog trotted up anyway, and the owner apologized while pulling it back by the leash. They found a shady bench, compared labels, and made it through the afternoon without a reaction.",132.36957,4.8855977,326,9.75,1,0.09494959,883.316,6.267518,0.0,61324,762,0.012425804,6.6359468,2.8626325,9302.999,0.9888600707054138,1.0
"Context:
A riverside café described its patio as the best seat in the neighborhood, and the view backed that up. They wanted a new site, some targeted ads, and a payment option that made preorders painless. I bought a handmade bowl in a pale glaze, and the tag listed its diameter and material. The lunch was simple pasta, and I described the sauce as bright, almost lemony. A local historian at the next table mentioned the Gospels when explaining how old charities once fed travelers along the river.",124.87978,4.8273516,327,9.424999,0,0.11182434,739.1637,6.4750814,0.0,81027,771,0.009515347,6.6476884,3.428858,6610.043,0.043801598250865936,0.0
"Context:
The rug used a coarse natural fiber that felt rough but durable underfoot. The pattern was simple, and the color leaned warm, almost sandy. In the description, the seller listed the width and length down to the centimeter. Once it arrived, the proportions fit the room better than I expected.",77.054245,4.3445096,328,8.8375,1,0.113768525,1042.8036,7.917505,0.0,47708,766,0.016056007,6.641182,2.6981423,9166.011,0.9084218144416809,1.0
"Context:
She compared two subscription plans by their features and decided the pricier one was worth it for the extras. Later, she booked a tasting menu where the chef explains each dish like a short class between courses. The restaurant experience felt curated in the same way as the feature list she’d studied earlier. By the time she got home, she’d paid for attributes twice and didn’t regret either.",85.243256,4.445509,329,8.637501,0,0.13039446,883.316,8.249409,0.0,65875,769,0.011673625,6.645091,3.0228734,6774.1836,0.07512988895177841,0.0
"Context:
The conference began with a keynote presentation and then broke into smaller meetings for discussion. In the hallway, an exhibition area featured exhibits that sponsors had set up. People compared notes during coffee and then rushed to the next session. The day ran like a relay race between rooms.",87.647606,4.4733243,330,8.174999,0,0.11450282,484.59695,5.707492,0.0,43157,762,0.017656464,6.6359468,2.9657009,4232.1836,0.15274064242839813,0.0
"Context:
When his phone warned that he was near his monthly limit, he reviewed upgrade choices online. The higher tier promised more data and faster priority on crowded networks. He checked whether international roaming came standard or as a paid add-on. After two minutes, he confirmed the change and saw the new billing date.",119.206024,4.7808533,331,9.618749,1,0.15727013,1183.8888,10.398387,0.0,48461,765,0.01578589,6.639876,2.6999912,7527.7407,0.5030681490898132,1.0
"Context:
The mall hosted a weekend promo, and the banners listed data and internet service plan offerings in giant letters. Business competitors competed for the loudest booth, and the competition turned the corridor into a shouting match. Shoppers watched competition between entities and products through speed-test screens that refreshed every second. A competitor’s booth offered a free tote bag, and people queued for it without even asking questions. Later, he met friends for tropical drinks and cooked kebabs on a rooftop grill.",126.00432,4.836316,332,9.85625,0,0.1436223,1232.9619,7.9447794,0.0,78759,775,0.009840146,6.652863,3.5889542,8584.753,0.002562532667070627,0.0
"Context:
A family road trip started with an argument over how many people the station wagon could safely carry. Henrik, the shift captain for their volunteer group, had a folder of maps on an online platform, but the sync failed until he cleared old cached files. At the picnic area, wasps hovered around the soda and one child’s allergy plan suddenly mattered a lot. They retreated to the car and ate homemade wraps while the swarm moved on.",163.88977,5.099194,333,9.73125,0,0.13548967,1349.5105,9.683129,0.0,71172,769,0.010804811,6.645091,2.941649,9960.246,0.10673581808805466,0.0
"Context:
A family-run restaurant had a reputation for hospitality, and the owner described the dining room as cozy rather than crowded. They wanted a new homepage, better search visibility, and an easier way to handle deposits for large bookings. I looked at their merchandise table and saw aprons in cotton and linen, offered in three colors with measurements printed on each label. The meal was noodles and broth, and I talked about the ginger aroma and the spring in the bite. Over coffee, the owner mentioned the Gospels and how Sunday readings once structured the neighborhood’s week.",94.6488,4.5501733,334,9.424998,0,0.14167935,846.5111,7.073942,0.0,89357,773,0.008650693,6.650279,3.8149045,5974.838,0.004002625122666359,0.0
"Context:
He woke early on race day, brewed coffee, and turned on the broadcast before the pre-race interviews ended. The driver he followed had struggled all season, so every clean overtake felt like a small miracle. When the camera panned across the speedway, the “Indy” branding filled the screen and reminded him why the event felt bigger than other races. By the finish, his voice was hoarse from yelling at the TV.",64.169205,4.1615233,335,8.637499,1,0.105071075,1257.4984,7.425492,0.0,70421,766,0.010877437,6.641182,3.0016644,11968.074,0.9251382946968079,1.0
"Context:
He was preparing an application and used search to find every time he’d written the company name incorrectly. Once the text was fixed, he contacted a relief fund to ask about assistance for a medical cost. He also requested a quote from an insurance broker so he could compare plans. The editor stayed open while he organized PDFs and rewrote short paragraphs for clarity. When he felt unsure, he reached out for professional advice before submitting anything.",80.01023,4.3821545,336,8.5625,0,0.20227478,1527.4005,11.222047,0.0,69675,773,0.011094367,6.650279,3.5073533,7551.1167,0.11624845862388611,0.0
"Context:
The wedding seating chart placed Nora Williams at table six. Across the aisle card, it said Ella Johnson. The calligrapher paused to rewrite Zoe Patterson after smudging the ink. Every place card carried a first name glued to a surname.",422.84033,6.0469947,337,11.225,1,0.12468275,1294.3032,9.099864,0.0,40130,765,0.019063044,6.639876,2.356306,10380.772,0.9993010759353638,1.0
"Context:
He wrote a careful product description that covered materials, battery capacity, and what the device could be used for in a camping kit. When he uploaded the photos, he added alt text and resized the images so the page would load quickly. Later he posted on a WordPress site, adding images, updating a plugin, and making sure the page looked right across browsers. The specs stayed consistent, but the layout changed with the new theme.",52.693584,3.9644938,338,7.7374997,1,0.17060474,963.05975,9.022309,0.0,68168,773,0.011339632,6.650279,3.504811,5644.9766,0.9069358706474304,1.0
"Context:
The pub was loud enough that everyone leaned closer, and it made even casual talk feel intimate. I watched a bartender shake a cocktail until the ice sounded like percussion. Between laughter and music, my friend admitted she was falling for someone, and the moment felt more real than the night’s entertainment. We later ended up at an LGBTQ+ club where the dance floor pulsed and nobody apologized for taking up space. Outside, we talked about alcohol harms, mandatory warning labels, and the way the industry resists rules that might change behavior.",98.69326,4.5920167,339,8.9375,0,0.12906787,913.98663,8.154547,0.0,84043,768,0.009138179,6.64379,3.2513623,7081.442,0.00041062888340093195,0.0
"Context:
The café was a narrow room with cracked tiles and a handwritten menu taped to the counter. She described the meal bite by bite, praising the char on the vegetables and the sharp lemon dressing. Halfway through, she admitted she couldn’t tolerate the loud blender behind the bar. They paid quickly and escaped to the quiet street.",126.34116,4.838986,340,9.75,1,0.11772494,677.8223,6.80916,0.0,53000,766,0.01445283,6.641182,2.94197,5757.678,0.9704909324645996,1.0
"Context:
He was promoted and suddenly had to manage eight people, including scheduling, feedback, and conflict resolution. That weekend, he joined a cooking workshop to unwind, but he kept checking his phone for staff messages anyway. The instructor asked him to lead a small group at the stove, and he caught himself assigning tasks like he was at work. By the end, the meal tasted good, but the responsibility followed him home.",64.84665,4.172025,341,8.775001,1,0.11034038,834.24286,6.503162,0.0,65886,772,0.011717209,6.6489844,3.2315714,7560.631,0.8977838158607483,1.0
"Context:
The city posted a food recall alert after Listeria showed up in testing, and the notice came from a governmental agency. At the same time, the agriculture minister held a press event about fertilizer costs rising before spring. Downtown, flyers for a local festival and evening classes still covered the lamp posts. My friend mentioned he was flying from Holland to the US, then on to Costa Rica, and asked if Switzerland was worth adding.",105.17959,4.655669,342,9.5875,0,0.1193321,1306.5715,8.3489485,0.0,67390,768,0.011396349,6.64379,2.9780211,10949.037,0.04544465243816376,0.0
